problem_id	description	regex	pos_examples	neg_examples
b-1_t-cat_id-4	A LIST OF FIVE STRINGS. THE FIRST STRINGS CONSIST OF 2-4 DIGITS AND NEXT STRING CONSIST BY 4 CAPITAL AND THIRD STRING CONSIST BY 3+'q' AND THE FOURTH STRING CONSIST BY 3-4 CAPITAL THEN FINAL STRING CAN CONSIST BY 2-3 LOWERCASE.	concat(repeatrange(<num>,2,4),concat(repeat(<cap>,4),concat(repeatatleast(<q>,3),concat(repeatrange(<cap>,3,4),repeatrange(<low>,2,3)))))	43DGSNqqqqqqQRGri 83GIXYqqqqZOMls 20ASKVqqqqqqPGUqhy 6760HMBMqqqqqqKEFef 222OKUNqqqWBRbcf 6760HMBMqqqqqYVJbqq	67KXOqqqqqqqGBIfg 67KXOqqqqqqIAJjbk 47NWLqqqJEDPyf 16HTUDYqqqqDCNldi 8HDLSqqqqqqqqLPVOjdd 0944LBGKqqqqCCIqrbv
b-1_t-cat_id-4	The string starts with 2 to 4 numbers followed by 4 capital letters and then more than 3 letter q after which there are 3 to 4 capital letters. The string ends with 2 to 3 lowercase letters.	concat(repeatrange(<num>,2,4),concat(repeat(<cap>,4),concat(repeatatleast(<q>,3),concat(repeatrange(<cap>,3,4),repeatrange(<low>,2,3)))))	43DGSNqqqqqqQRGri 83GIXYqqqqZOMls 20ASKVqqqqqqPGUqhy 6760HMBMqqqqqqKEFef 222OKUNqqqWBRbcf 6760HMBMqqqqqYVJbqq	67KXOqqqqqqqGBIfg 67KXOqqqqqqIAJjbk 47NWLqqqJEDPyf 16HTUDYqqqqDCNldi 8HDLSqqqqqqqqLPVOjdd 0944LBGKqqqqCCIqrbv
b-1_t-cat_id-40	there are four strings.first string consist 2 to 3 lowercase.second string consist 2 or more letter or 2 or more digit number value. third string consist 1 or letters.last string consist by 1 to 2 leeters	concat(repeatrange(<low>,2,3),concat(or(repeatatleast(<let>,2),repeatatleast(<num>,2)),concat(repeatatleast(<let>,1),repeatrange(<num>,1,2))))	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893
b-1_t-cat_id-40	A LIST OF FOUR STRINGS. FIRST STRING CONSIST OF 2 TO 3 LOWERCASE, SECOND STRING CONSIST OF 2 OR MORE LETTERS OR 2 MORE DIGITS, THIRD STRING CONSIST OF 1 OR MORE LETTERS, FINAL STRING CONSIST OF 1 TO 2 DIGITS.	concat(repeatrange(<low>,2,3),concat(or(repeatatleast(<let>,2),repeatatleast(<num>,2)),concat(repeatatleast(<let>,1),repeatrange(<num>,1,2))))	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893
b-1_t-cat_id-40	The string starts with 2 to 3 lowercase letters followed by either more than 2 letters or more than 2 numbers after which there is more than 1 letter. The string ends with 1 to 2 numbers.	concat(repeatrange(<low>,2,3),concat(or(repeatatleast(<let>,2),repeatatleast(<num>,2)),concat(repeatatleast(<let>,1),repeatrange(<num>,1,2))))	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893
b-1_t-cat_id-41	There are the six part of the strings. first part consist by a 2 or more 'W' and the next part will be a 2 lowercase and the next part 1 to 3 letters and the next string consist by a 4 g and the next strings will be a  'L' or 'k' and the final of last string consist by a 2 or more lowercase letters	concat(repeatatleast(<W>,2),concat(repeat(<low>,2),concat(repeatrange(<let>,1,3),concat(repeat(<9>,4),concat(or(<L>,<k>),repeatatleast(<low>,2))))))	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti
b-1_t-cat_id-41	A string starts with at least 2 uppercase letters W, followed by 2 lowercase letters, then between 1 and 3 letters. Subsequently, digit 9 appears four times, followed by the letter L or k. Finally, the string ands with at least 2 lowercase characters.	concat(repeatatleast(<W>,2),concat(repeat(<low>,2),concat(repeatrange(<let>,1,3),concat(repeat(<9>,4),concat(or(<L>,<k>),repeatatleast(<low>,2))))))	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti
b-1_t-cat_id-41	This chain consists of 5 sections. The first section will always contain the letter w repeated twice. Section four will contain 2 lowercase letters. The third section will contain between 1 - 3 different letters. The fourth section will contain the number 9 repeated 4 times. The fith section will contain the letter L or K. The last section completing the chain wil conist of 2 or more lowercase letters	concat(repeatatleast(<W>,2),concat(repeat(<low>,2),concat(repeatrange(<let>,1,3),concat(repeat(<9>,4),concat(or(<L>,<k>),repeatatleast(<low>,2))))))	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti
b-1_t-cat_id-42	"Six strings. First string and fourth string are 4 letter ""q"" optional, second and fifth string are 3 lower case letters or more, third and sixth string are 3 or 4 number ""8"", strings 3,4 and 5 are optional."	concat(optional(repeat(<q>,4)),concat(repeatatleast(<low>,3),concat(optional(concat(repeatrange(<8>,3,4),concat(repeat(<q>,4),repeatatleast(<low>,3)))),repeatrange(<8>,3,4))))	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888
b-1_t-cat_id-42	"The string can start with an optional 4 ""q""s, followed by more than 3 lowercase letters. It can then optionally have 3-4 ""8""s, 4 ""q""s and more than 3 lowercase letters. It must end with 3-4 ""8""s."	concat(optional(repeat(<q>,4)),concat(repeatatleast(<low>,3),concat(optional(concat(repeatrange(<8>,3,4),concat(repeat(<q>,4),repeatatleast(<low>,3)))),repeatrange(<8>,3,4))))	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888
b-1_t-cat_id-42	The first 4 lowercase letters is the same letter repeated and is optional, but if it will be included it should be 'q'. The next part is to add 3 or more lowercase letters, and this part of the string is not optional. However, the next three segments are optional. The first of the three, optional segments must be either 3 or 4 repeated number '8' characters. The second of the three, optional segments does not have a quantity choice; instead, this segment is to include 4, consecutive copies of the letter 'q'. The third of the three, optional segments will need to have 3 or more lowercase letters as the required segment from earlier. The final segment of the string is not optional. Just like the earlier, optional segment, this last segment that is required will need to have 3 or 4 of the number '8'.	concat(optional(repeat(<q>,4)),concat(repeatatleast(<low>,3),concat(optional(concat(repeatrange(<8>,3,4),concat(repeat(<q>,4),repeatatleast(<low>,3)))),repeatrange(<8>,3,4))))	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888
b-1_t-cat_id-43	A list of four strings.  A first string matched the upper case of 'C'.  Next string consists 2 or more lowercase. third string consist 2 to 4 capital. Then last string consist by 1 or more lowercase.	concat(<C>,concat(repeatatleast(<low>,2),concat(repeatrange(<cap>,2,4),repeatatleast(<low>,1))))	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj
b-1_t-cat_id-43	A list of 4 strings. first string consist of 'C', second string consist of 2 lowercase, third string consist of 2 to 4 capital letters, last string consist of 1 lowercase.	concat(<C>,concat(repeatatleast(<low>,2),concat(repeatrange(<cap>,2,4),repeatatleast(<low>,1))))	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj
b-1_t-cat_id-43	The string starts with C followed by more than 2 lowercase letters and then 2 to 4 capital letters. The string ends with more than 1 lowercase letter.	concat(<C>,concat(repeatatleast(<low>,2),concat(repeatrange(<cap>,2,4),repeatatleast(<low>,1))))	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj
b-1_t-cat_id-45	There are five string in available. First string consist 3 to 4 'f'. and the next string matched the 'u'. the next string consist 2 to 4 letter. and the next string consist 1 or more capital.  the last string consist 2 to 4 letter.	concat(repeatrange(<f>,3,4),concat(<u>,concat(repeatrange(<let>,2,4),concat(repeatatleast(<cap>,1),repeatrange(<let>,2,4)))))	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm
b-1_t-cat_id-45	A string that starts with 3-4 'f's, then a 'u'. Followed by 2-4 letters, then 1 or more capital letters and ending with 2-4 letters.	concat(repeatrange(<f>,3,4),concat(<u>,concat(repeatrange(<let>,2,4),concat(repeatatleast(<cap>,1),repeatrange(<let>,2,4)))))	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm
b-1_t-cat_id-45	The string starts with 3 to 4 letter f after which there is the letter u followed by 2 to 4 letters and then more than 1 capital letter. The string ends with 2 to 4 letters.	concat(repeatrange(<f>,3,4),concat(<u>,concat(repeatrange(<let>,2,4),concat(repeatatleast(<cap>,1),repeatrange(<let>,2,4)))))	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm
b-1_t-cat_id-46	two strings, first string put one or two digits, second string put one four lowercase letters or digits	concat(repeatrange(<num>,1,2),or(repeatrange(<num>,1,4),repeatrange(<low>,1,4)))	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh
b-1_t-cat_id-46	A string starting with 1-2 digits followed by 1-4 digits or 1-4 lowercase letters.	concat(repeatrange(<num>,1,2),or(repeatrange(<num>,1,4),repeatrange(<low>,1,4)))	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh
b-1_t-cat_id-46	The string starts with 1 to 2 numbers and it ends with 1 to 4 numbers or 1 to 4 lowercase letters.	concat(repeatrange(<num>,1,2),or(repeatrange(<num>,1,4),repeatrange(<low>,1,4)))	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh
b-1_t-cat_id-47	"The string begins with one or more number ""8""s, followed by one to three capital letters. Next there are two or three characters that are not letters. ""qC"" or ""Eeu"" follows. Optionally, it can end with a letter."	concat(repeatatleast(<8>,1),concat(repeatrange(<cap>,1,3),concat(repeatrange(notcc(<let>),2,3),concat(or(const(<qC>),const(<Eeu>)),optional(<let>)))))	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC
b-1_t-cat_id-47	"A string begins with at least one 8, followed by 1 to 3 capital letters, then after that is 2 to 3 non-letters. Next is either the string ""qC"" or ""Eeu"". A letter can be added at the end, but is optional."	concat(repeatatleast(<8>,1),concat(repeatrange(<cap>,1,3),concat(repeatrange(notcc(<let>),2,3),concat(or(const(<qC>),const(<Eeu>)),optional(<let>)))))	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC
b-1_t-cat_id-47	The string starts with more than one number 8 followed by 1 to 3 capital letters which are followed by 2 to 3 characters that are not letters and then either qC or Eeu. The end of the string which is optional is a letter.	concat(repeatatleast(<8>,1),concat(repeatrange(<cap>,1,3),concat(repeatrange(notcc(<let>),2,3),concat(or(const(<qC>),const(<Eeu>)),optional(<let>)))))	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC
b-1_t-cat_id-52	A list of three strings.  First string consist 2 digit numeric value. second string consist there should be an optional 1-3 '1'. Last string consist 2 digit numeric value.	concat(repeat(<num>,2),concat(optional(repeatrange(<1>,1,3)),repeat(<num>,2)))	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714
b-1_t-cat_id-52	A LIST OF THREE STINGS. A FIRST STRING CONSIST OF 2 DIGIT AND THE NEXT STRING CONSIST BY 1-3 '1' THAT IS OPTIONAL.	concat(repeat(<num>,2),concat(optional(repeatrange(<1>,1,3)),repeat(<num>,2)))	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714
b-1_t-cat_id-52	A string consists of 2 groups of 2 digits, optionally separated by the digit 1, repeated up to 3 times.	concat(repeat(<num>,2),concat(optional(repeatrange(<1>,1,3)),repeat(<num>,2)))	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714
b-1_t-cat_id-53	There are two strings.  First string consist 1-3 letter. and last string consist 1-3 'z'.	concat(repeatrange(<let>,1,3),repeatrange(<z>,1,3))	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz
b-1_t-cat_id-53	"Any string that starts with one to three letters, and ends with one to three ""z"" characters"	concat(repeatrange(<let>,1,3),repeatrange(<z>,1,3))	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz
b-1_t-cat_id-53	A string that that beings with one to three letters and ends with one to three of the letter z in lowercase.	concat(repeatrange(<let>,1,3),repeatrange(<z>,1,3))	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz
b-1_t-cat_id-54	There are the three strings. the first string want the match the digit of numeric value '7' that is optional.  the second string consist 3 to 4 letter or digit. the last string consist Y of match the string	concat(optional(<7>),concat(repeatrange(or(<let>,<num>),3,4),<Y>))	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL
b-1_t-cat_id-54	The string consists of an optional number '7' followed by 3 or 4 letters or digits, followed by the capital 'Y'.	concat(optional(<7>),concat(repeatrange(or(<let>,<num>),3,4),<Y>))	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL
b-1_t-cat_id-54	The string starts with 7 which is optional followed by 3 to 4 letters or numbers. The string ends with Y.	concat(optional(<7>),concat(repeatrange(or(<let>,<num>),3,4),<Y>))	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL
b-1_t-cat_id-55	a list of three strings first one has digit and second is optional with one to two letters and the final string with three to four digit.	concat(<num>,concat(optional(repeatrange(<let>,1,2)),repeatrange(<num>,3,4)))	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050
b-1_t-cat_id-55	A LIST OF THREE STRINGS.THE FIRST STRING CONSIST OF DIGIT AND SECOND STRING CONSIST OF 1-2 LETTERS THAT IS OPTIONAL AND FINAL STRING CONSIST OF 3-4 DIGIT.	concat(<num>,concat(optional(repeatrange(<let>,1,2)),repeatrange(<num>,3,4)))	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050
b-1_t-cat_id-55	A list of 3 strings.first string consist of single digit numeric value, second string consist of 1 to 2 captital letters or optinal part, last string consist of 3 to 4 digits numeric value	concat(<num>,concat(optional(repeatrange(<let>,1,2)),repeatrange(<num>,3,4)))	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050
b-1_t-cat_id-56	"The string starts with either ""579"" or ""719"" followed by two or more lowercase letters. Next there are three or four capital ""D""s, and the string ends with two or three capital letters."	concat(or(const(<579>),const(<719>)),concat(repeatatleast(<low>,2),concat(repeatrange(<D>,3,4),repeatrange(<cap>,2,3))))	579oudDDDDAF 579sqzouromheDDDDNC 579mqrrsirvcrjDDDDXT 579oudDDDKUP 719klpwonfDDDTH 579ouDDDDBZV	427hgtmxshmyDDDVS 719dsvagfokiceDDKW 427jpyfkfDDDDR 579wDDDAN 57qzjjlduegxDDDNB 33tppxlvolzqldDDDZQE
b-1_t-cat_id-56	"There are four strings, first string put number ""579"" or ""719"", second string put two or more lowercase letters, third string are three or four letter ""D"" and last string are three or four capital letters"	concat(or(const(<579>),const(<719>)),concat(repeatatleast(<low>,2),concat(repeatrange(<D>,3,4),repeatrange(<cap>,2,3))))	579oudDDDDAF 579sqzouromheDDDDNC 579mqrrsirvcrjDDDDXT 579oudDDDKUP 719klpwonfDDDTH 579ouDDDDBZV	427hgtmxshmyDDDVS 719dsvagfokiceDDKW 427jpyfkfDDDDR 579wDDDAN 57qzjjlduegxDDDNB 33tppxlvolzqldDDDZQE
b-1_t-cat_id-56	"A string that only can start by the 579 or 719 digits sequence, then two or more lowercase letters, three or four ""D"" characters, and end with two or three Capital letters"	concat(or(const(<579>),const(<719>)),concat(repeatatleast(<low>,2),concat(repeatrange(<D>,3,4),repeatrange(<cap>,2,3))))	579oudDDDDAF 579sqzouromheDDDDNC 579mqrrsirvcrjDDDDXT 579oudDDDKUP 719klpwonfDDDTH 579ouDDDDBZV	427hgtmxshmyDDDVS 719dsvagfokiceDDKW 427jpyfkfDDDDR 579wDDDAN 57qzjjlduegxDDDNB 33tppxlvolzqldDDDZQE
b-1_t-cat_id-57	There are list of five strings.  First string contains 2 lowercase.  Second and Fourth contains 1-3 letters. Third and Fifth contains 'UP' or 'VA'	concat(repeat(<low>,2),concat(repeatrange(<let>,1,3),concat(or(const(<UP>),const(<VA>)),concat(repeatrange(<let>,1,3),or(const(<UP>),const(<VA>))))))	lnHUVAvVA mgLmZUPvVUP laJVwVAZXVUP sgUUPTVRUP lnHUVASVA sgUUPTVAVA	cmGUPUP wdoeZYRHAeUP myUPPUPUP gaBVVAVA jaFOVAxKAkUP mdtvcUPHGGLJ
b-1_t-cat_id-57	A LIST OF FIVE STRINGS.THE FIRST STRING CONSIST OF 2 LOWERCASE AND SECOND STRING CONSIST OF 1-3 LETTER AND THIRD STRING CONSIST OF 'UP' OR 'VA' AND FOURTH STRING CONSIST OF 1-3 LETTER AND FINAL STRING CONSIST OF 'UP' OR 'VA'	concat(repeat(<low>,2),concat(repeatrange(<let>,1,3),concat(or(const(<UP>),const(<VA>)),concat(repeatrange(<let>,1,3),or(const(<UP>),const(<VA>))))))	lnHUVAvVA mgLmZUPvVUP laJVwVAZXVUP sgUUPTVRUP lnHUVASVA sgUUPTVAVA	cmGUPUP wdoeZYRHAeUP myUPPUPUP gaBVVAVA jaFOVAxKAkUP mdtvcUPHGGLJ
b-1_t-cat_id-57	The string starts with 2 lowercase letters followed by 1 to 3 letters after which there is either UP or VA and then 1 to 3 letters. The string either ends with UP or VA	concat(repeat(<low>,2),concat(repeatrange(<let>,1,3),concat(or(const(<UP>),const(<VA>)),concat(repeatrange(<let>,1,3),or(const(<UP>),const(<VA>))))))	lnHUVAvVA mgLmZUPvVUP laJVwVAZXVUP sgUUPTVRUP lnHUVASVA sgUUPTVAVA	cmGUPUP wdoeZYRHAeUP myUPPUPUP gaBVVAVA jaFOVAxKAkUP mdtvcUPHGGLJ
b-1_t-cat_id-6	A list of three strings.  First string consist 1+ Lowercase. And there should be an optional '11' or '59'. And last string consist should be an optional s	concat(repeatatleast(<low>,1),concat(optional(or(const(<11>),const(<59>))),optional(<s>)))	ffsvrtlowcgsbsaw59s noucihpfcfpqfwfetp11 umwrgbtqiy59 hmqknawytjyumpqvud hmqknawytjyumpqv11 fxwuyqlublbmam59s	zvvzxyy59v btqvltzbwwbh34 vztadpec34 xlbvsd10s lxkd06 gwwlhnbliexlagk10
b-1_t-cat_id-6	"This string can be of any length, and only include lower case letters and numbers. It must begin with one or more lower case letters. After this initial string, the string can include the digits ""11"" or ""59. After this numerical string, the string can end with an optional ""s""."	concat(repeatatleast(<low>,1),concat(optional(or(const(<11>),const(<59>))),optional(<s>)))	ffsvrtlowcgsbsaw59s noucihpfcfpqfwfetp11 umwrgbtqiy59 hmqknawytjyumpqvud hmqknawytjyumpqv11 fxwuyqlublbmam59s	zvvzxyy59v btqvltzbwwbh34 vztadpec34 xlbvsd10s lxkd06 gwwlhnbliexlagk10
b-1_t-cat_id-6	A list of 3 strings. first string consist of 1 or more lowercase, second string consist of 11 or 59 this optinal part. last string consist of s that is optinal.	concat(repeatatleast(<low>,1),concat(optional(or(const(<11>),const(<59>))),optional(<s>)))	ffsvrtlowcgsbsaw59s noucihpfcfpqfwfetp11 umwrgbtqiy59 hmqknawytjyumpqvud hmqknawytjyumpqv11 fxwuyqlublbmam59s	zvvzxyy59v btqvltzbwwbh34 vztadpec34 xlbvsd10s lxkd06 gwwlhnbliexlagk10
b-1_t-cat_id-60	"This pattern matches any string starting with 2 ""G"", followed by at least four digits or special characters, and ends with two letters or more."	concat(repeat(<G>,2),concat(repeat(notcc(<let>),4),repeatatleast(<let>,2)))	GG_^1^qUaowjzRwROKL GG%1_.psiUvUlcWgT GG%1_.psiUvUlcWJw GG&^^9ACpqubPVGYOF GG3,^^sUmPLHfOgpPInx GG2-_4zTeW	GG#!^uBxrKlYIBUpyGE GG!^^-T G5*@_ZOBXkUsIFarLSg GG^_^EEcaDTm G^^_*moVvIf G@___JNTnHQC
b-1_t-cat_id-60	a string starting with 2 capital Gs, followed by 4 characters that are not letters, and then 2 or more letters.	concat(repeat(<G>,2),concat(repeat(notcc(<let>),4),repeatatleast(<let>,2)))	GG_^1^qUaowjzRwROKL GG%1_.psiUvUlcWgT GG%1_.psiUvUlcWJw GG&^^9ACpqubPVGYOF GG3,^^sUmPLHfOgpPInx GG2-_4zTeW	GG#!^uBxrKlYIBUpyGE GG!^^-T G5*@_ZOBXkUsIFarLSg GG^_^EEcaDTm G^^_*moVvIf G@___JNTnHQC
b-1_t-cat_id-60	The string starts with 2 G followed by 4 characters which are not letter. The string ends with more than 2 letters.	concat(repeat(<G>,2),concat(repeat(notcc(<let>),4),repeatatleast(<let>,2)))	GG_^1^qUaowjzRwROKL GG%1_.psiUvUlcWgT GG%1_.psiUvUlcWJw GG&^^9ACpqubPVGYOF GG3,^^sUmPLHfOgpPInx GG2-_4zTeW	GG#!^uBxrKlYIBUpyGE GG!^^-T G5*@_ZOBXkUsIFarLSg GG^_^EEcaDTm G^^_*moVvIf G@___JNTnHQC
b-1_t-cat_id-61	The string starts with three or more characters that are not letters. Next there are three or four lowercase letters. It ends with one to four capital letters.	concat(repeatatleast(notcc(<let>),3),concat(repeatrange(<low>,3,4),repeatrange(<cap>,1,4)))	^__7__ifjV =^_gqwnUB %^^gfrF ^__:@5!_3uduyIKGD _^^!^:1_$^5wbpM _^^!^rezqXR	3_jhxGE 06kjvS ^@,^_busvjPHC 4;:^#koocaP ^27_:cqc 5_pilLPVW
b-1_t-cat_id-61	A LIST OF THREE STRINGS.THE FIRST STRING CONSIST OF 3+ NOT LETTER AND SECOND STRING CONSIST OF 3-4 LOWERCASE AND FINAL STRING CONSISTS OF 1-4 CAPITAL.	concat(repeatatleast(notcc(<let>),3),concat(repeatrange(<low>,3,4),repeatrange(<cap>,1,4)))	^__7__ifjV =^_gqwnUB %^^gfrF ^__:@5!_3uduyIKGD _^^!^:1_$^5wbpM _^^!^rezqXR	3_jhxGE 06kjvS ^@,^_busvjPHC 4;:^#koocaP ^27_:cqc 5_pilLPVW
