problem_id	description	regex	pos_examples	neg_examples
b-1_t-cat_id-87	This string starts with 4 characters that are not lowercase letters, followed by 1-3 digits. Then there are 3 or 4 lowercase letters, followed by 3 more letters (upper or lowercase).	concat(repeat(notcc(<low>),4),concat(repeatrange(<num>,1,3),concat(repeatrange(<low>,3,4),repeat(<let>,3))))	PI:C433gfrDku *XBO860gdorHlZ R-P44nzdotga *XBO860gdorHEq *XBO860gdorHld PI:C433gfrDAU	SL7L_3noecmc 33-06816feiwFjz 6FFNE546sunkcgJ OH.!11evonsaSn 7AAW5185lhdpRiV V0%3R9ucyOwq
b-1_t-cat_id-87	The string starts with 4 characters which are not lowercase letters followed by 1 to 3 numbers and then 3 to 4 lowercase letters. The string ends with 3 letters.	concat(repeat(notcc(<low>),4),concat(repeatrange(<num>,1,3),concat(repeatrange(<low>,3,4),repeat(<let>,3))))	PI:C433gfrDku *XBO860gdorHlZ R-P44nzdotga *XBO860gdorHEq *XBO860gdorHld PI:C433gfrDAU	SL7L_3noecmc 33-06816feiwFjz 6FFNE546sunkcgJ OH.!11evonsaSn 7AAW5185lhdpRiV V0%3R9ucyOwq
b-1_t-cat_id-88	A list of five strings.first string consist of 3 to 4 lowercase.second strings consist of 1 to 2 capital letters.third string consist of '5' or '4' value.fourth string consist of 1 to 3 capital letters.last string consist of 3 or more lowercase.	concat(repeatrange(<low>,3,4),concat(repeatrange(<cap>,1,2),concat(or(<5>,<4>),concat(repeatrange(<cap>,1,3),repeatatleast(<low>,3)))))	ruawG5DLgwg mvdoL4PPLtyye bauBB5Erlccyyhtb gtuF5Cnrxiaungrxvg ublrN5Zsecqgkltlsqlr tluxT5Epjr	sulWZD5FZTrhsocwly vzhV8OQkzo pmgzkF5Vnpo ftlYQ2ICBlsccydretb tgaxoEO4Rjmjaz patafXP5DGvgsqcdsmd
b-1_t-cat_id-88	A list of 5 strings. first string consist of 3 to 4 lowercase, second string consist of 1 to 2 captital letters, third string consist of '5' or '4' numeric value, fourth  string consist of 1 to 3 captital letters, last string consist of 3 or more lowercase	concat(repeatrange(<low>,3,4),concat(repeatrange(<cap>,1,2),concat(or(<5>,<4>),concat(repeatrange(<cap>,1,3),repeatatleast(<low>,3)))))	ruawG5DLgwg mvdoL4PPLtyye bauBB5Erlccyyhtb gtuF5Cnrxiaungrxvg ublrN5Zsecqgkltlsqlr tluxT5Epjr	sulWZD5FZTrhsocwly vzhV8OQkzo pmgzkF5Vnpo ftlYQ2ICBlsccydretb tgaxoEO4Rjmjaz patafXP5DGvgsqcdsmd
b-1_t-cat_id-91	A list of three strings.first string consist of 'AK' or 'RHK' second string consist of 3 to 4 '4' that is optional.last string consist by 1 to 2 not capital latters.	concat(or(const(<AK>),const(<RHK>)),concat(optional(repeatrange(<4>,3,4)),repeatrange(notcc(<cap>),1,2)))	AK444& RHK444%h RHK444q@ RHK4445 AK4444 AKv	RHK44444@m RHK431 AMR444xh RHK44444*, RHK44;@ AK6+s
b-1_t-cat_id-91	A LIST OF THREE STRINGS.THE FIRST STRING CONSIST OF 'AK' or 'RHK' AND SECOND STRING CONSIST OF 3-4 '4' THAT IS OPTIONAL AND FINAL STRING CONSIST OF 1-2 NOT CAPITAL.	concat(or(const(<AK>),const(<RHK>)),concat(optional(repeatrange(<4>,3,4)),repeatrange(notcc(<cap>),1,2)))	AK444& RHK444%h RHK444q@ RHK4445 AK4444 AKv	RHK44444@m RHK431 AMR444xh RHK44444*, RHK44;@ AK6+s
b-1_t-cat_id-94	A LIST OF FIVE STRINGS.THE FIRST STRING CONSISTS OF 2-4 CAPITAL AND SECOND STRING CONSISTS OF 2 DIGIT AND THIRD STRING CONSISTS OF 2-4 CAPITAL AND FOURTH STRING CONSISTS OF 3+ NOT LETTER THAT IS OPTIONAL AND FINAL STRING CONSISTS OF 2-4 CAPITAL.	concat(repeatrange(<cap>,2,4),concat(repeat(<num>,2),concat(repeatrange(<cap>,2,4),concat(optional(repeatatleast(notcc(<let>),3)),repeatrange(<cap>,2,4)))))	CA63QG_^^_7#CJC ZB34KN_8-%#1$^^:HKZN JJO82VVTTC AU44RU6-2^_YRL KHIH36KXWVO JA75JSVE2*4#^%_49UA	WL66VJ^_GJ VKI96BX2_ID PO4FO^=1_^^__+_10RVI NJ17TW_*^:KLPJP XRMRA91WI+_^7^$_RR RT85A3;.#+^*SY
b-1_t-cat_id-94	A string consists of 3 groups of 2 to 4 capital letters. There should be 2 digits between the first and second group of letters. Optionally, there might be a sequence of at least 3 special characters between the second and the last groups of capital letters.	concat(repeatrange(<cap>,2,4),concat(repeat(<num>,2),concat(repeatrange(<cap>,2,4),concat(optional(repeatatleast(notcc(<let>),3)),repeatrange(<cap>,2,4)))))	CA63QG_^^_7#CJC ZB34KN_8-%#1$^^:HKZN JJO82VVTTC AU44RU6-2^_YRL KHIH36KXWVO JA75JSVE2*4#^%_49UA	WL66VJ^_GJ VKI96BX2_ID PO4FO^=1_^^__+_10RVI NJ17TW_*^:KLPJP XRMRA91WI+_^7^$_RR RT85A3;.#+^*SY
b-1_t-sep_id-12	"A list of three comma separated strings. They must be 3 or more characters long and can have digits, capital letters and ""v""s. They must start with 2 ""B""s or 2 ""T""s."	concat(and(repeatatleast(or(<num>,or(<cap>,<v>)),1),and(repeatatleast(<any>,3),startwith(or(repeat(<B>,2),repeat(<T>,2))))),concat(<,>,concat(and(repeatatleast(or(<num>,or(<cap>,<v>)),1),and(repeatatleast(<any>,3),startwith(or(repeat(<B>,2),repeat(<T>,2))))),concat(<,>,and(repeatatleast(or(<num>,or(<cap>,<v>)),1),and(repeatatleast(<any>,3),startwith(or(repeat(<B>,2),repeat(<T>,2)))))))))	BBvvv,TTvS8vvS,TT1 TTPv5D,BBv,BB6 TT7U,TT8,BBD TT7U,TT8,TT4 BBvvv,TTvS8vvS,TTY BBOvv,TT7vSD,BB1	BB6AD,61S,TTE BBA1,TT0,TT TTv9,TTv1,B7v1vZ34v TT71v,BBv1vQ59v0,WHP BBv,vvv3vG,TTFSvvVT BB3v,TT4,Avv
b-1_t-sep_id-12	"A list of 3 strings separated by commas.  All 3 strings have the same rule set.  They each must be at least 3 characters long and start with ""BB"" or ""TT"" .  The remaining characters can be capital letters, digits or ""v"".s"""	concat(and(repeatatleast(or(<num>,or(<cap>,<v>)),1),and(repeatatleast(<any>,3),startwith(or(repeat(<B>,2),repeat(<T>,2))))),concat(<,>,concat(and(repeatatleast(or(<num>,or(<cap>,<v>)),1),and(repeatatleast(<any>,3),startwith(or(repeat(<B>,2),repeat(<T>,2))))),concat(<,>,and(repeatatleast(or(<num>,or(<cap>,<v>)),1),and(repeatatleast(<any>,3),startwith(or(repeat(<B>,2),repeat(<T>,2)))))))))	BBvvv,TTvS8vvS,TT1 TTPv5D,BBv,BB6 TT7U,TT8,BBD TT7U,TT8,TT4 BBvvv,TTvS8vvS,TTY BBOvv,TT7vSD,BB1	BB6AD,61S,TTE BBA1,TT0,TT TTv9,TTv1,B7v1vZ34v TT71v,BBv1vQ59v0,WHP BBv,vvv3vG,TTFSvvVT BB3v,TT4,Avv
b-1_t-sep_id-13	A string starting with one or more lowercase letters, one or more letter 'e' followed by four random digits and a period. That process should be repeated once again followed by any random number of digits or capital letters.	concat(concat(repeatatleast(<low>,1),concat(repeatatleast(<e>,1),repeat(<num>,4))),concat(<.>,concat(concat(repeatatleast(<low>,1),concat(repeatatleast(<e>,1),repeat(<num>,4))),concat(<.>,repeatatleast(or(<num>,<cap>),1)))))	yxee8801.ge9857.551 ie7268.isfe6387.Z ee6002.ue0469.19 ee6002.ue0469.1F yxee8801.ge9857.5XP yxee8801.ge9857.55H	ge1348.dde3715.iNm g2420.che2530.5 e2756.qeede1931.42 ae8207.be8357.z mee9606.e5520.2XS9 be3829.hae4259.d
b-1_t-sep_id-13	A list of the nine strings. First and fifth string consist the 1 or more lowercase. second and sixth string consist the 1 or more the lowercase of 'e'.  Third and seventh string consist the 4 digit numeric value and followed by a next string is the dot symbol. eighth string consist the dot symbol. The last string consist allow the digit and capital letters.	concat(concat(repeatatleast(<low>,1),concat(repeatatleast(<e>,1),repeat(<num>,4))),concat(<.>,concat(concat(repeatatleast(<low>,1),concat(repeatatleast(<e>,1),repeat(<num>,4))),concat(<.>,repeatatleast(or(<num>,<cap>),1)))))	yxee8801.ge9857.551 ie7268.isfe6387.Z ee6002.ue0469.19 ee6002.ue0469.1F yxee8801.ge9857.5XP yxee8801.ge9857.55H	ge1348.dde3715.iNm g2420.che2530.5 e2756.qeede1931.42 ae8207.be8357.z mee9606.e5520.2XS9 be3829.hae4259.d
b-1_t-sep_id-14	The string contains two decimals. It has to end with either three or four number threes. The first value before the period must be a digit. After the first period you can use between two to five digits or letters.	concat(repeatatleast(<num>,1),concat(<.>,concat(and(repeatatleast(or(<num>,or(<cap>,<low>)),1),repeatrange(<any>,2,5)),concat(<.>,repeatrange(<3>,3,4)))))	7370164295.y4eKV.333 12.8b.333 5.TQ.333 35.HtDm0.3333 1845992.rSgjc.3333 89682.7eDDe.333	Y8.Wb.333 dVdw5004U.F6.333 G5517.WdL7O.3333 Q1HP.J4.333 Y8.vs.333 75174517.35mI.33333
b-1_t-sep_id-14	A list of three strings separated by a dot. The first one contains digits, the second one contains digits or letters and must have length 2 to 5. The last string is either 3 or 4 consecutive '3' digits	concat(repeatatleast(<num>,1),concat(<.>,concat(and(repeatatleast(or(<num>,or(<cap>,<low>)),1),repeatrange(<any>,2,5)),concat(<.>,repeatrange(<3>,3,4)))))	7370164295.y4eKV.333 12.8b.333 5.TQ.333 35.HtDm0.3333 1845992.rSgjc.3333 89682.7eDDe.333	Y8.Wb.333 dVdw5004U.F6.333 G5517.WdL7O.3333 Q1HP.J4.333 Y8.vs.333 75174517.35mI.33333
b-1_t-sep_id-15	There are six part of the strings and the first one contains is 'K' or 'C'. the next string contains 2 to 4 letters followed by the next string was the full stop symbol. the next another part of the fourth and last string contains the allow the capital letters but the 'RC' and the fifth string part has contains the full stop symbol	concat(concat(or(<K>,<C>),repeatrange(<let>,2,4)),concat(<.>,concat(and(repeatatleast(<cap>,1),not(contain(const(<RC>)))),concat(<.>,and(repeatatleast(<cap>,1),not(contain(const(<RC>))))))))	Cuhbp.RA.PXVRHV CbzgA.RARQ.X CWav.R.R CfeG.RBZCRAG.R CvZ.TJIZX.R CWav.R.S	deMAQ.R.JUKRYY KqvNHO.RB.RAQYRRBUS KqvNHO.RB.RAQYRRBNR eYwRO.CQ.UYRARLJPRB dtFu.A.V KiSWE.R.RC
b-1_t-sep_id-2	A dash separated list of strings, where each string consists of 2 to 3 uppercase letters C followed by 2 digits.	concat(concat(repeatrange(<C>,2,3),repeat(<num>,2)),star(concat(<->,concat(repeatrange(<C>,2,3),repeat(<num>,2)))))	CCC54 CC51-CC12 CCC25-CCC94-CC13 CC44-CC26-CC81-CCC05 CCC58-CC74-CCC28 CCC86-CCC58-CCC84	CCC0-CC5-CCC3 CCC404-CCC248 C23-C22-C93 CCC382-CCC584-CC381 CC848 CC9-CCC2-CCC0-CCC8
b-1_t-sep_id-2	"A list of three dash separated strings. They must start with 2-3 ""C""s, followed by 2 digits."	concat(concat(repeatrange(<C>,2,3),repeat(<num>,2)),star(concat(<->,concat(repeatrange(<C>,2,3),repeat(<num>,2)))))	CCC54 CC51-CC12 CCC25-CCC94-CC13 CC44-CC26-CC81-CCC05 CCC58-CC74-CCC28 CCC86-CCC58-CCC84	CCC0-CC5-CCC3 CCC404-CCC248 C23-C22-C93 CCC382-CCC584-CC381 CC848 CC9-CCC2-CCC0-CCC8
b-1_t-sep_id-20	Any amount of lowercase letters begins the string, followed by a semi-colon (;) and two capital G’s directly after semi-colon. After 2 G’s, need 3 or more letters (lowercase or uppercase). After letters, have another semi-colon (;), another 2 capital G’s and 3 or more letters (lowercase or uppercase).	concat(repeatatleast(<low>,1),concat(<;>,concat(concat(repeat(<G>,2),repeatatleast(<let>,3)),concat(<;>,concat(repeat(<G>,2),repeatatleast(<let>,3))))))	ca;GGCpcOtj;GGJWt ca;GGCpcOtj;GGJuP rz;GGpBin;GGZfyI d;GGnYzIx;GGYhR rz;GGpBin;GGZfyi rz;GGpBin;GGZfUH	w;GGgS;GGxIZXV EF;GGLitoX;GGxkl fm;GGbjPYDQZR;GGpM g;GGtk;GGRPEU gu;Gaos;GGxZtJ u;GGySwjW;GGxC
b-1_t-sep_id-20	"A list of three semi-colon separated strings. The first must be lowercase letters. The other two must start with two ""G"" followed by more than 3 letters."	concat(repeatatleast(<low>,1),concat(<;>,concat(concat(repeat(<G>,2),repeatatleast(<let>,3)),concat(<;>,concat(repeat(<G>,2),repeatatleast(<let>,3))))))	ca;GGCpcOtj;GGJWt ca;GGCpcOtj;GGJuP rz;GGpBin;GGZfyI d;GGnYzIx;GGYhR rz;GGpBin;GGZfyi rz;GGpBin;GGZfUH	w;GGgS;GGxIZXV EF;GGLitoX;GGxkl fm;GGbjPYDQZR;GGpM g;GGtk;GGRPEU gu;Gaos;GGxZtJ u;GGySwjW;GGxC
b-1_t-sep_id-27	"The list contains three comma separated strings, and each string must end with ""ST"". Optionally, ""ST"" can be preceded by other letters, but the strings cannot begin with ""xa""."	concat(and(repeatatleast(<let>,1),and(endwith(const(<ST>)),not(startwith(const(<xa>))))),concat(<,>,concat(and(repeatatleast(<let>,1),and(endwith(const(<ST>)),not(startwith(const(<xa>))))),concat(<,>,and(repeatatleast(<let>,1),and(endwith(const(<ST>)),not(startwith(const(<xa>)))))))))	ST,MST,ST ZSTnSTRSST,xST,ST ycLSSUHUYST,fST,XST ST,ST,ST VtSSSST,PST,ST ycLSSUHUYST,fST,lST	xaWSTSST,ST,ST xaSST,xST,ST SSIST,Wp,ST xaST,YGjSVSVEIST,gST UVSSlYSz70ST,ST,ST SSTSSTST,ST,a
b-1_t-sep_id-27	A list of three comma separated strings. They can only have letters, cannot start with xa and cannot end with ST.	concat(and(repeatatleast(<let>,1),and(endwith(const(<ST>)),not(startwith(const(<xa>))))),concat(<,>,concat(and(repeatatleast(<let>,1),and(endwith(const(<ST>)),not(startwith(const(<xa>))))),concat(<,>,and(repeatatleast(<let>,1),and(endwith(const(<ST>)),not(startwith(const(<xa>)))))))))	ST,MST,ST ZSTnSTRSST,xST,ST ycLSSUHUYST,fST,XST ST,ST,ST VtSSSST,PST,ST ycLSSUHUYST,fST,lST	xaWSTSST,ST,ST xaSST,xST,ST SSIST,Wp,ST xaST,YGjSVSVEIST,gST UVSSlYSz70ST,ST,ST SSTSSTST,ST,a
b-1_t-sep_id-3	there are five strings. first and third strings consist by '70' or '604'. second and fourth string consist by semicolon symbols.last strings consist by allowed capital and lowercase,'1'	concat(or(const(<70>),const(<604>)),concat(<;>,concat(or(const(<70>),const(<604>)),concat(<;>,repeatatleast(or(<cap>,or(<low>,<1>)),1)))))	70;604;1B1 70;70;rSEPsz1 70;70;1 604;604;BXy1 604;604;BXyy 604;604;BXyO	70;93;e1CE11Zm11DcH 70;93;1OidaJ1sG11 70;17;K1liA1qpK1S1 82;70;1d11RJ1gZIatO 82;70;K11z11 604;70;16jjf6xRR
b-1_t-sep_id-3	A semicolon separated list of 3 strings. Each of the first two strings is either '70' or '604'. The third string is built out of letters and/or the digit 1.	concat(or(const(<70>),const(<604>)),concat(<;>,concat(or(const(<70>),const(<604>)),concat(<;>,repeatatleast(or(<cap>,or(<low>,<1>)),1)))))	70;604;1B1 70;70;rSEPsz1 70;70;1 604;604;BXy1 604;604;BXyy 604;604;BXyO	70;93;e1CE11Zm11DcH 70;93;1OidaJ1sG11 70;17;K1liA1qpK1S1 82;70;1d11RJ1gZIatO 82;70;K11z11 604;70;16jjf6xRR
b-1_t-sep_id-35	"Three dot separated strings of any length consist of capital letters. None of the strings may begin with ""K"" or ""EC""."	concat(and(repeatatleast(<cap>,1),and(not(startwith(<K>)),not(startwith(const(<EC>))))),concat(<.>,concat(and(repeatatleast(<cap>,1),and(not(startwith(<K>)),not(startwith(const(<EC>))))),concat(<.>,and(repeatatleast(<cap>,1),and(not(startwith(<K>)),not(startwith(const(<EC>)))))))))	EH.OTVH.ENLHCOBNOZH OPI.BJD.IBVHFIC GPZIJ.B.B H.F.DPM EH.OTVH.DNBVSJKXLUI EU.O.EWJLSGEP	HTG.E.K EAY.HNS.KU ES.YT.KSXDGMQCZ E.OQVKZBLYOU.KQLQ Amfj.B.P G.E.K
b-1_t-sep_id-35	This string will conist of three sections divided by periods. Capital letters are allowed. The first letter of each section canot contain the letter K or the combination of the letters EC	concat(and(repeatatleast(<cap>,1),and(not(startwith(<K>)),not(startwith(const(<EC>))))),concat(<.>,concat(and(repeatatleast(<cap>,1),and(not(startwith(<K>)),not(startwith(const(<EC>))))),concat(<.>,and(repeatatleast(<cap>,1),and(not(startwith(<K>)),not(startwith(const(<EC>)))))))))	EH.OTVH.ENLHCOBNOZH OPI.BJD.IBVHFIC GPZIJ.B.B H.F.DPM EH.OTVH.DNBVSJKXLUI EU.O.EWJLSGEP	HTG.E.K EAY.HNS.KU ES.YT.KSXDGMQCZ E.OQVKZBLYOU.KQLQ Amfj.B.P G.E.K
b-1_t-sep_id-41	A string consists of 3 groups separated by dashed. The first group may only contain digits. Each of the remaining groups is either the sequence 'wlG' or 'kOG'.	concat(repeatatleast(<num>,1),concat(<->,concat(concat(or(const(<wI>),const(<kO>)),<G>),concat(<->,concat(or(const(<wI>),const(<kO>)),<G>)))))	287531628595-wIG-wIG 4422895950-kOG-kOG 895569-wIG-wIG 895569-kOG-wIG 4422895950-wIG-kOG 616-wIG-kOG	875-kO-kOG 10788726-wI-wIG PLFW32R72301-wIG-kOG 48-wI-wIG 9a0l81-wIG-wIG 42526-wIG-cBG
b-1_t-sep_id-41	The first part of the string consists of numbers then a dash after which there are either wl or kO present then there is a G after which there is a dash that is followed by either wl or kO. The string ends with G	concat(repeatatleast(<num>,1),concat(<->,concat(concat(or(const(<wI>),const(<kO>)),<G>),concat(<->,concat(or(const(<wI>),const(<kO>)),<G>)))))	287531628595-wIG-wIG 4422895950-kOG-kOG 895569-wIG-wIG 895569-kOG-wIG 4422895950-wIG-kOG 616-wIG-kOG	875-kO-kOG 10788726-wI-wIG PLFW32R72301-wIG-kOG 48-wI-wIG 9a0l81-wIG-wIG 42526-wIG-cBG
b-1_t-sep_id-43	A string starting with a combination of random letters and/or the numbers '7' and '4' followed by a hyphen, a lowercase letter t and 0-3 additional letters. This should be followed by a hyphen, a lowercase letter t and ten 0-3 additional letters.	concat(repeatatleast(or(<let>,or(<7>,<4>)),1),concat(<->,concat(and(repeatatleast(<let>,1),and(repeatrange(<any>,1,4),startwith(<t>))),concat(<->,and(repeatatleast(<let>,1),and(repeatrange(<any>,1,4),startwith(<t>)))))))	4fz4-trX-tlzg xszJx47474-t-tqc 4fz4-trX-tlzI 4-tli-tOK eZ74Lf7ea777c-t-td 7K74rW4sz-tlLJ-tQbp	n4JB7a74W-cgM-t 5t4o82UPRgK-t-tI C-tHVA-bAq 7J74-ALTt-tEw Q7D477S7M-upRY-t 322-t-t
b-1_t-sep_id-43	The string consists of three parts separated by a dash. In the first part only letters and digits '4' and '7' are allowed. The other two parts are sequences of maximum 4 letters that must start with a 't'	concat(repeatatleast(or(<let>,or(<7>,<4>)),1),concat(<->,concat(and(repeatatleast(<let>,1),and(repeatrange(<any>,1,4),startwith(<t>))),concat(<->,and(repeatatleast(<let>,1),and(repeatrange(<any>,1,4),startwith(<t>)))))))	4fz4-trX-tlzg xszJx47474-t-tqc 4fz4-trX-tlzI 4-tli-tOK eZ74Lf7ea777c-t-td 7K74rW4sz-tlLJ-tQbp	n4JB7a74W-cgM-t 5t4o82UPRgK-t-tI C-tHVA-bAq 7J74-ALTt-tEw Q7D477S7M-upRY-t 322-t-t
b-1_t-sep_id-50	A list of 3 dash separated strings. The first is only 'cllll'. In the second, letters and numbers are allowed. And in the third only letters are allowed.	concat(concat(<c>,repeat(<l>,4)),concat(<->,concat(repeatatleast(or(<low>,<num>),1),concat(<->,repeatatleast(<let>,1)))))	cllll-4sp2a-O cllll-mv-AfQGBtE cllll-8qnsp-qNLdCgY cllll-71js-KGLC cllll-71js-KGgm cllll-8qnsp-qNLdCgv	cllll-9il8-Pb2 cllll-f-o8N77 cllll-02-fxPR80T2Z cllll-6-mrVxU4m0gGk cllll-38-9E55U16 llll-9-IfnsZ
b-1_t-sep_id-50	"A list of three sequences separated by dash. The first is the letter ""c"" plus 4 letters ""I"", the second sequence consists of a lowercase letter or digits. The third is just letters."	concat(concat(<c>,repeat(<l>,4)),concat(<->,concat(repeatatleast(or(<low>,<num>),1),concat(<->,repeatatleast(<let>,1)))))	cllll-4sp2a-O cllll-mv-AfQGBtE cllll-8qnsp-qNLdCgY cllll-71js-KGLC cllll-71js-KGgm cllll-8qnsp-qNLdCgv	cllll-9il8-Pb2 cllll-f-o8N77 cllll-02-fxPR80T2Z cllll-6-mrVxU4m0gGk cllll-38-9E55U16 llll-9-IfnsZ
b-1_t-sep_id-54	The list consists of three semicolon separated strings. The first two can be any length. The first string can use lowercase letters and numbers, and the second can use uppercase and lowercase letters and numbers. The third string consists of three lowercase letters	concat(repeatatleast(or(<num>,<low>),1),concat(<;>,concat(repeatatleast(or(<let>,<num>),1),concat(<;>,repeat(<low>,3)))))	7;UpqtzYF2y1Ix8;usc ad7;Y85X0g9xx;nmn 7f95;g;qlc ad7;Y85X0g93w;weg pfh;BCLEbw37;bnv 7;UpqtzYF2y1IJ6;tja	q5vy3hw;B7;lk 2;e;lz a;M9xR29RX;ho t796;YX2G34B10f;nr 9;s5G8ZS2ZC;rn l;32;xr
b-1_t-sep_id-54	The beginning of string consists of numbers and lowercase letters after which there is a semicolon and then the middle part of the string consists of letters and numbers followed by a semicolon. The end of the string has 3 lowercase letters.	concat(repeatatleast(or(<num>,<low>),1),concat(<;>,concat(repeatatleast(or(<let>,<num>),1),concat(<;>,repeat(<low>,3)))))	7;UpqtzYF2y1Ix8;usc ad7;Y85X0g9xx;nmn 7f95;g;qlc ad7;Y85X0g93w;weg pfh;BCLEbw37;bnv 7;UpqtzYF2y1IJ6;tja	q5vy3hw;B7;lk 2;e;lz a;M9xR29RX;ho t796;YX2G34B10f;nr 9;s5G8ZS2ZC;rn l;32;xr
b-1_t-sep_id-78	"The list consists of three dot separated strings. The first string is a single lowercase ""z"". The second begins with a number that is followed by two or more capital ""C""s. The third string consists of two to four numbers."	concat(<z>,concat(<.>,concat(concat(<num>,repeatatleast(<C>,2)),concat(<.>,repeatrange(<num>,2,4)))))	z.0CC.2154 z.3CCCCCCCCCCCC.1507 z.3CCCCCCCCCCCCC.572 z.3CCCCCCCCCCC.575 z.5CCCCCC.25 z.7CC.155	z.3CCCCCCC.0 z.CCCCCCCC.44 z.5CCCC.0 z.6CCCCC.28109 z.22CCCCCCCCCC.4832 z.1CCCCCCCCCCCCC.8
b-1_t-sep_id-78	There are list of  seperated strings First one contains z. Followed by dot. next string with single digit. Next string contains 2+C. Followed by a dot .  last string with 2-4 digit numeric value.	concat(<z>,concat(<.>,concat(concat(<num>,repeatatleast(<C>,2)),concat(<.>,repeatrange(<num>,2,4)))))	z.0CC.2154 z.3CCCCCCCCCCCC.1507 z.3CCCCCCCCCCCCC.572 z.3CCCCCCCCCCC.575 z.5CCCCCC.25 z.7CC.155	z.3CCCCCCC.0 z.CCCCCCCC.44 z.5CCCC.0 z.6CCCCC.28109 z.22CCCCCCCCCC.4832 z.1CCCCCCCCCCCCC.8
b-1_t-sep_id-8	Four or less numbers or lowercase letters. Separate each set with a semicolon (;) with any number of sets (one set minimum).	concat(and(repeatatleast(or(<low>,<num>),1),repeatrange(<any>,0,4)),star(concat(<;>,and(repeatatleast(or(<low>,<num>),1),repeatrange(<any>,0,4)))))	4q 9c;81 pi;cwc;0ry i;me56;8;ynu1;95c 1;8;8;12 092	32;026;G mm549 pzr0o;y8k03;1p2tr 3;U5 pzr0o;y8k03;1p28q dp89p;a6z34
b-1_t-sep_id-8	A list of arbitrary length of strings separated by semi-colons. The strings have 4 or less characters and can have lowercase letters and digits.	concat(and(repeatatleast(or(<low>,<num>),1),repeatrange(<any>,0,4)),star(concat(<;>,and(repeatatleast(or(<low>,<num>),1),repeatrange(<any>,0,4)))))	4q 9c;81 pi;cwc;0ry i;me56;8;ynu1;95c 1;8;8;12 092	32;026;G mm549 pzr0o;y8k03;1p2tr 3;U5 pzr0o;y8k03;1p28q dp89p;a6z34
b-1_t-sep_id-85	"There area the six string. the first string consist the allow the digit numeric value but is the greater than value of the length between the two. second and fourth part will be the same of the dash symbol.  Third is match the uppercase of 'Y"" and the optional of the fifth part string consist the 2 to 4 '6'. last string consist the 4 digit numeric value."	concat(and(repeatatleast(<num>,1),repeatatleast(<any>,2)),concat(<->,concat(<Y>,concat(<->,concat(optional(repeatrange(<6>,2,4)),repeat(<num>,4))))))	78586-Y-66669565 57058540-Y-6663075 127469-Y-6666 9470-Y-6188 127469-Y-6166 00393-Y-6668817	41-Y-60044 r265-Y-6653 0Q6UT627Y-Y-6664 6t93k7i-Y-6683 4R899U8W19-Y-6387 5546028864-Y-67018
