problem_id	description	regex	pos_examples	neg_examples
b-3_t-cat_id-129	A LIST OF THREE STRINGS.FIRST STRING CONSIST BY 2 DIGIT NUMERIC VALUES.SECOND STRING CONSIST OF 1 TO 3 LOWERCASE LETTERS.LAST STRING CONSIST BY 2 TO 4 '7' THAT IS OPTIONAL.	concat(repeat(<num>,2),concat(repeatrange(<low>,1,3),optional(repeatrange(<7>,2,4))))	15l7777 74cn 15lwo77 87o777 56aly7777 20qez777	07lfvi77 636aie7777 852toe 97qcsk77 49s7 065qh7777
b-3_t-cat_id-13	The string begins the optional set of:  2 or more letters, the digit '3', and 2 or more letters or digits. The string ends with 4 to 5 capital letters - the final capital must be 'E'.	concat(optional(concat(repeatatleast(<let>,2),concat(<3>,repeatatleast(or(<let>,<num>),2)))),concat(repeatrange(<cap>,3,4),<E>))	GSWGE ueFTFR3GKPYXE ImKJ3NAFMEE ueFTFR3GaAXIE rvnv3HR3q8hTZCGFXE wnBUO3f5KLYE	BKa9PL2jjCgUKUEE BY39cEyKQACTLL UDs3CkFDOHL Z3Uj6rRTqd33CUME i3w1Zl19p3vo9TFLE q3p5AJ3DPKNEATE
b-3_t-cat_id-140	A string consisting of 2 mandatory and 1 optional portions. The first portion must consist of exactly 3 instances of the number '0'. The second portion includes at least 3 capital letters A-Z. The final, optional portion may be a single letter A-Z of any case.	concat(repeat(<0>,3),concat(repeatatleast(<cap>,3),optional(<let>)))	000EVWYGLKW 000EVWYGLKa 000DBJIBJWHSV 000BEJGJHESLTAVQOXu 000DLSH 000XJLTIV	0000RBI 000ZQq 000VTq 0000MWPJYORNDCE 0000PKOPVOQMJMQVF 000VV
b-3_t-cat_id-142	"This string consists of two sets of ""2 to 4 digits or letters, followed by 1 to 2 digits""."	concat(repeatrange(or(<let>,<num>),2,4),concat(repeatrange(<num>,1,2),concat(repeatrange(or(<let>,<num>),2,4),repeatrange(<num>,1,2))))	7b7898g9U101 WM7rXTM2 HSt8987 WM7rX641 OWjU0C9x54 x62bu0	N0VjY3YUJ45 F9mhB8LBi1 N0VjY3YU8j0
b-3_t-cat_id-143	A single string with four unique segments. The first segment must consist of 3-4 lowercase letters A-Z. The second must be either the pair of letters 'xs' or 'FY'. The third must be 3 digits 0-9. The fourth must be 2-4 iterations of the digit '2'.	concat(repeatrange(<low>,3,4),concat(or(const(<xs>),const(<FY>)),concat(repeat(<num>,3),repeatrange(<2>,2,4))))	isejxs8552222 ubsFY75622 lspzxs914222 lspxs3572222 iseyxs1592222 vfszFY75222	ytqOuH50322 dfrxxs5182 xkzxxs46962222 uvFY011222 ezmFY5522 wkzmOuH36322
b-3_t-cat_id-143	A string consisting of 2 parts. The first part consists of 3 or 4 lower case characters followed either 'xs' or 'FY'. The second part consists of a 5 to 7 digit number that ends with between two and four '2's	concat(repeatrange(<low>,3,4),concat(or(const(<xs>),const(<FY>)),concat(repeat(<num>,3),repeatrange(<2>,2,4))))	isejxs8552222 ubsFY75622 lspzxs914222 lspxs3572222 iseyxs1592222 vfszFY75222	ytqOuH50322 dfrxxs5182 xkzxxs46962222 uvFY011222 ezmFY5522 wkzmOuH36322
b-3_t-cat_id-146	A string that starts with a lower case 'r', optionally followed by another lower case 'r', followed by either the string 'injg' or 'hog', followed by between 1 and 4 letters, and optionally ending with between 3 and 4 lower case letters.	concat(repeatrange(<r>,1,2),concat(or(const(<inj>),const(<ho>)),concat(<g>,concat(repeatrange(<let>,1,4),optional(repeatrange(<low>,3,4))))))	rrhoge rinjgn rhogQCndvyks rrhogmO rrinjgRO rrinjgPbvyxwp	rrrinjgrbnEudwx rinjgaCZLqsqmk rqjgwPYruw rrhoykNaP rrrinjgSwAgtgkg rrqjgOOLtgqy
b-3_t-cat_id-149	THERE ARE TWO STRINGS.FIRST STRING CONSIST BY 1 TO 2 CAPITAL LETTERS.FINAL STRING CONSIST BY 2+LOWERCASE LETTERS.	concat(repeatrange(<cap>,1,2),repeatatleast(<low>,2))	ARyivcdetma QCixsdgt Jdkvmvdjgusltv Uyrulefnxmwbouusmo JRdmoczdhgkyoc BTwugetvgcbtf	FEDnwgaplkwokrtnyfru SEGadiqcka JASuqcgcrihkthwcvvj GRKse VGLvxafaouvsukbok AYDdakbmpcamru
b-3_t-cat_id-19	A LIST OF TWO STRINGS.FIRST STRING CONSIST OF 3 TO 4 DIGIT NUMERIC VALUES.LAST STRING CONSIST OF 1 TO 3 DIGIT NUMERIC VALUES OR 1 TO 3 CAPITAL LETTERS THAT IS OPTIONAL.	concat(repeatrange(<num>,3,4),optional(or(repeatrange(<num>,1,3),repeatrange(<cap>,1,3))))	1683C 955 977077 3166641 168PX 977IAH	84W 55YXZ 85 03DY
b-3_t-cat_id-2	A string consisting of 2 to 4 letters, followed by 3 capital letters, followed by 1 to 4 lower case letters, followed by 1 or more 'n' characters.	concat(repeatrange(<let>,2,4),concat(repeat(<cap>,3),concat(repeatrange(<low>,1,4),repeatatleast(<n>,1))))	nYOWNrn RQKgOVMboan QdIOHMXannhnnnn QdIOHMXannynnnn xdyRNPnjnmnnnn qFLkGZVensnnn	RYKFptnwnn INnBRAARrnn vjfCSObxny bbCXkn ySinHSLxmxmxnnnnnn NXYxFPhdexn
b-3_t-cat_id-27	A LIST OF TWO STRINGS. FIRST STRING CONSIST BY 1 TO 3 LETTERS.LAST STRING CONSIST BY 'G' OR 'V' LETTERS THAT IS OPTIONAL.	concat(repeatrange(<let>,1,3),optional(or(<G>,<V>)))	WE Wc bb Tmx TPp uNZV	STTT fVMZ eRRR  eRkR
b-3_t-cat_id-28	A LIST OF THREE STRINGS.FIRST STRING CONSIST BY 1 TO 4 '8'.THAT IS OPTIONAL.SECOND STRING CONSIST BY 2 LETTERS THAT IS OPTIONAL.LAST STRING CONSIST BY 1 TO 4 '8'	concat(optional(concat(repeatrange(<8>,1,4),repeat(<let>,2))),repeatrange(<8>,1,4))	88JQ8888 8UX8 8888FA888 8Jj8888 8 8of8	88888Nc88 88888Lm8888 88888Yd888 88B8888 88888Pn888 888q8888
b-3_t-cat_id-3	A string that starts with 'kk' followed by 1 or more upper or lower case letters.	concat(repeat(<k>,2),repeatatleast(<let>,1))	kkCi kkdMdWwXUrnHJTQCWKq kkTGqjlVIq kkA kkCG kkYfFXRdZAppAkr	kk
b-3_t-cat_id-40	"The string starts with the number ""2"" one or more times and ends with two or more capital letters. The overall length is 4 to 18."	concat(repeatatleast(<2>,1),repeatatleast(<cap>,2))	22XTUJ 2KDBWHTLRQXBBQGAD 2VDP 222DXIOGJJSPWPXUJP 2222LDETOWCYQKUYQA 22222UW	XTIQFYCZV 222222222222F 222222A 2V 22222222X UBZKUKJWWC
b-3_t-cat_id-47	A string whose length is greater than 2 characters that consists of all capital letters ending with the letter 'P'	concat(repeatatleast(<cap>,1),<P>)	GSPDBFVPXPPPPBQPRNPP TWSTSPPPP VHBPPHWPZPPPP PIP OZQWDPDPPSPVPEPIPGP ZPJYPP	P P P P
b-3_t-cat_id-6	A string beginning with at least 2 letters A-Z of any case, followed by 4 digits 0-9.	concat(repeatatleast(<let>,2),repeat(<num>,4))	BpNDPklYqBH9088 reWhdf7396 QUqHNwRtVidH2562 poQd8387 IcuQzVwtuqMfo3439 BpNDPklYquV1058	wb948 qJwuInyNCkIS064 mw519 fVVgBVgCYWGszu087 EMQWlr269 t9497
b-3_t-cat_id-60	A STRING CONSIST OF 1+'F' OR 'Q' LETTERS	repeatatleast(or(<F>,<Q>),1)	FQQFQQFQF FQFQQFQQQQFFQ QFQFQQQFQQQQQFFFFFF FQFF QQFQQFF FQQFQQQQQFF	 
b-3_t-cat_id-62	A string that consists of 2 parts. The first part either contains 8 lower case letters or 4 lower case followed by 4 capital letters. The second part contains 1 or more capital letters followed by a comma.	concat(or(repeat(<low>,4),repeat(<cap>,4)),concat(repeat(<low>,4),concat(repeatatleast(<cap>,1),<,>)))	fnamtnbzLMKTYDVNC, BBUUdfsfDXVERN, lmgmubdsTLQAWBBGTKA, DMFMxxiiCEI, DIMYmsdbZAZHGYPWE, YZPPvqwsROIZBPK,	DJBGDunuoZYAHIOZ, BWAXKrvkzQGP, vxmybzealI, HWHYPvgnfCOLU, QNLKxmxi, calnyqcb,
b-3_t-cat_id-63	A LIST OF TWO STRINGS.FIRST STRING CONSIST BY 3+DIGIT NUMERIC VALUES OR LETTERS. LAST STRING CONSIST OF 3 'A'	concat(optional(repeatatleast(or(<num>,<let>),3)),repeat(<A>,3))	AA4oAAA ADvA3Z9w3eIAAA ADvA3Z9w3e4AAA jGabXP77AS7AAE4zAAA lITAAUAAA ugK9AABAAA	7DAAA YiAAA SoAAA S7O9AA 86ssA3ACA6RArAA 30AAA
b-3_t-cat_id-63	A string that optionally starts with 3 or more digits or letters, and ends with 'AAA'.	concat(optional(repeatatleast(or(<num>,<let>),3)),repeat(<A>,3))	AA4oAAA ADvA3Z9w3eIAAA ADvA3Z9w3e4AAA jGabXP77AS7AAE4zAAA lITAAUAAA ugK9AABAAA	7DAAA YiAAA SoAAA S7O9AA 86ssA3ACA6RArAA 30AAA
b-3_t-cat_id-64	"The string both starts and ends with ""S"" two or three times. The second string is an optional 'q' or 't'. The third string is three or four capitals letters, the fourth is a lowercase letter, and the fifth is one to four capital letters."	concat(repeatrange(<S>,2,3),concat(optional(or(<q>,<t>)),concat(repeatrange(<cap>,3,4),concat(<low>,concat(repeatrange(<cap>,1,4),repeatrange(<S>,2,3))))))	SStYARaUSSS SSUDPiJJSS SSStXXNQeLZQVSSS SSUDPiJXSS SSWOMpKSS SSUDPiJSSS	SSqZTNIzIWBLHSSS SSLNHBNvSGSTSS SSMWPVCvSFSASSS SSShSHHKeXISS SStVWZFIrESS SSSlBOKvMSYWSS
b-3_t-cat_id-67	This string begins with 2 to 4 capital letters followed by an optional 4 lowercase 'o'. The string then contains any 1 to 3 characters except digits. The string ends with 4 lowercase letters.	concat(repeatrange(<cap>,2,4),concat(optional(repeat(<o>,4)),concat(repeatrange(notcc(<num>),1,3),repeat(<low>,4))))	WIfvyiz PLDBXB$arpk ERbSltwjz GHOooogfeb GRALoooo#*thgt WI*qlse	Toooo!ezlltx Toooo!e$najp FDoooojpsu GDooooW%N*mmxd GAAooo-%jvze HI,v#Lxfdx
b-3_t-cat_id-68	The string starts with two capital letters, followed by two to four either all lowercase or all uppercase letters. The third string consists of two to three lowercase letters. The string ends with two to four either all lowercase or all uppercase letters.	concat(repeat(<cap>,2),concat(or(repeatrange(<low>,2,4),repeatrange(<cap>,2,4)),concat(repeatrange(<low>,2,3),or(repeatrange(<low>,2,4),repeatrange(<cap>,2,4)))))	RCdowhvoa RZZCXQypefpch BVjdbcdv RYGQUopFMMK BVOAgrdx TLVLZWioyzkr	AOfclutsgpNH CtjnziPRPL ZEyfzrsgbjDR QQKwhlgx SXPwhbPVQ IYJztshtjgh
b-3_t-cat_id-7	The string must start with either 'yp' or 'tp' followed a second string consisting of a capital H or a lowercase o. The third string is the lowercase letter 'e' repeated one to four times. The string ends in 8.	concat(or(const(<yp>),const(<tp>)),concat(or(<H>,<o>),concat(repeatrange(<e>,1,4),<8>)))	ypHee8 ypHe8 tpHeee8 tpHeeee8 ypHeeee8 ypoee8	ypH8 qsiHe8 qsioee8 wqHeee8 tpo8 tpHeee1
b-3_t-cat_id-72	A string consisting of 5 segments, 2 optional and 3 mandatory. The first segment is optional, and must consist of 2-4 digits 0-9. The second segment, also optional, must consist of at least 3 letters A-Z of any case. The third segment must be 4 lowercase letters A-Z. The fourth segment must be 3 digits 0-9. The fifth segment must consist of at least 1 letter A-Z of any case.	concat(optional(concat(repeatrange(<num>,2,4),repeatatleast(<let>,3))),concat(repeat(<low>,4),concat(repeat(<num>,3),repeatatleast(<let>,1))))	cxxr360nVGxN tkji991fEjHbARWFEwqd tkji991fEjHbARWFEwqW ohtj249vpC 4748RaDytyivxs967K wqwe534NAWWtzvXyKRJ	84024ZkOrjpooh381y qwhv0449cAhoLGtLwL 04cObszg790nz 57srClTMxNygkv692 3QhdYMzfkyaaz410qtu 7IpNsvnp715U
b-3_t-cat_id-75	A LIST OF FOUR STRINGS.FIRST AND THIRD STRINGS CONSIST BY 3+DIGIT NUMERIC VALUES.SECOND AND LAST STRINGS CONSIST OF 1 TO 4 LETTERS.	concat(repeatatleast(<num>,3),concat(repeatrange(<let>,1,4),concat(repeatatleast(<num>,3),repeatrange(<let>,1,4))))	345Om30548KJSE 850W4358198663TzYK 954i260E 247W98498977ATq 247W98498977Apt 419QLkS738P	628yDfll102812JBb 85vR231rHvE 22zv489fr 25e249I 00052UcgrF3893KYZm 98yASw21220aWlx
b-3_t-cat_id-76	A string consisting of 4 unique segments, 2 optional and 2 mandatory. The first segment, optionally, must consist of the pair of letters 'Ya' or 'yN'. The second segment, also optionally, must be 2-4 iterations of the lowercase letter 's'. The third segment must consist of at least 1 iteration of the lowercase letter 'v'. The fourth segment must be either the number '35' or '612'.	concat(optional(concat(or(const(<Ya>),const(<yN>)),repeatrange(<s>,2,4))),concat(repeatatleast(<v>,1),or(const(<35>),const(<612>))))	vvv612 vvvvvvvvvvvvvvvvv35 yNssv35 v612 yNssvvv35 Yassssvvvvvvvvv35	Yasssssvvvvvvvvv612 Yasssssvv35 Yassvv093 Yassv093 Yasssssvvvvvvvv612 igasssv35
b-3_t-cat_id-81	A LIST OF TWO STRINGS.FIRST STRING CONSIST OF 1 TO 4 CAPITAL LETTERS THAT IS OPTIONAL.LAST STRING CONSIST OF 'LT' OR 'CN' THIS LETTERS MUST BE END	concat(optional(repeatrange(<cap>,1,4)),or(const(<LT>),const(<CN>)))	ABLT LCJTCN JXCLT LCJCLT CLT JXCCN	SKKSSCN JBXJX JXJX JBJJX SKKSSLT CTJYJX
b-3_t-cat_id-82	"This sting consists of 2 sets of ""3 or more 's' followed by 2 to 4 letters"". The first ""3 or more 's'"" is optional."	concat(optional(repeatatleast(<s>,3)),concat(repeatrange(<let>,2,4),concat(repeatatleast(<s>,3),repeatrange(<let>,2,4))))	HYLssssssssssoqim ResssssssslUFi qQUwssssssssssJtFa PXpgssssssssssswGDj HYLssssssssssoqYK nLsssYd	xfstssDFe OsssxJyT GsssxUZ ssLrtsssssssssssGnCy
b-3_t-cat_id-86	A string of 6 segments. The first segment must be 4 letters A-Z of any case, followed then by the capital letter 'O'. The third segment consists of at least 2 iterations of the capital letter 'C'. The fourth segment is either the capital letter 'F' or 'N', followed then by the capital letter 'W'. The final segment must be 4 capital letters A-Z.	concat(repeat(<let>,4),concat(<O>,concat(repeatatleast(<C>,2),concat(or(<F>,<N>),concat(<W>,repeat(<cap>,4))))))	lpFLOCCCFWRCYL cPDGOCCCCCCFWQLMA lduSOCCCCCCCCCFWUEVM lduSOCCCCCCCCCNWDXVH LDxjOCCCCFWISCS cPDoOCCCCCCNWKSUR	mOxgOCCCCCCCCCNUWXVK IxoPvOCCCNWGRMD OxsTOCFWWBLN AfmyOCCCCCCCFWHRT fTYvDOCCCCCCCFWVRLR iKjIOCCCCCCCFUMCQT
b-3_t-cat_id-86	"The string starts with four letters and ends in four capital letters. The first string is followed by a capital letter""O"" and the fourth string is followed by a capital letter ""W"". The third string is the capital letter ""C"" two or more times, the fourth string is a capital letter""F"" or a capital letter ""N"" and the overall string length is 14 to 20."	concat(repeat(<let>,4),concat(<O>,concat(repeatatleast(<C>,2),concat(or(<F>,<N>),concat(<W>,repeat(<cap>,4))))))	lpFLOCCCFWRCYL cPDGOCCCCCCFWQLMA lduSOCCCCCCCCCFWUEVM lduSOCCCCCCCCCNWDXVH LDxjOCCCCFWISCS cPDoOCCCCCCNWKSUR	mOxgOCCCCCCCCCNUWXVK IxoPvOCCCNWGRMD OxsTOCFWWBLN AfmyOCCCCCCCFWHRT fTYvDOCCCCCCCFWVRLR iKjIOCCCCCCCFUMCQT
b-3_t-cat_id-88	A LIST OF FOUR STRINGS.FIRST STRING CONSIST OF 3 TO 4 'o' LETTER.SECOND STRING CONSIST BY  1 TO 2 CAPITAL LETTERS.THIRD STRING CONSIST BY 3 TO 4 'o' THAT IS OPTIONAL.LAST STRING CONSIST BY 3 CAPITAL LETTERS.	concat(repeatrange(<o>,3,4),concat(repeatrange(<cap>,1,2),concat(optional(repeatrange(<o>,3,4)),repeat(<cap>,3))))	oooDDoooOMM oooUKooooPCF ooooHRWT oooSQXF ooooEEooooDAU oooQBUPK	oooooCKVBE oooTVQPSH ooKIoooFJD ooooQYQGQT oooooCoooCWK ooooQQXooooFMD
b-3_t-cat_id-93	A LIST OF TWO STRINGS. FIRST STRING CONSIST OF 3+'H' LETTER.FINAL STRING CONSIST BY 3+LOWERCASE LETTERS.	concat(repeatatleast(<H>,3),repeatatleast(<low>,3))	HHHHHHHHypixarfj HHHHHHbzu HHHHellh HHHHHHHHHcotdwyza HHHmxceu HHHHHHcmcfuehk	HHHHHHHHHHHHHuh HHHwy HHHHHHHHHHHHni HHfrlacmhqih HHmtbdxr HHtyj
b-3_t-cat_id-94	"The string starts with a capital letter ""O"" or ""K"" and ends in a digit followed by two capital letters. The second string is three or more letters, the third string is one to four lowercase letters, the fourth string is four letters. The overall string length is 13 to 20."	concat(or(<O>,<K>),concat(repeatatleast(<let>,3),concat(repeatrange(<low>,1,4),concat(repeat(<let>,4),concat(<num>,repeat(<cap>,2))))))	OTwIQxkggexqMdKi2XS KUiAErfCCuaFaU2NJ KZFtFbaSXNoVnXrvT6US KERhtjeUq0NQ KERhtjeUW7TS OTwIQxkggexqMdKS0AW	KtvxlhxQDFX IMoRxBdfbxvJO3OR KfiXTOoSpfAJfFE ORGEaMZuiJvtKq3FN KVviyIUeFzJux2SA IclrstrVjKpSveRWG7DP
b-3_t-cat_id-97	The first two strings are optional. The first string is the lowercase letter 'x' two or three times. The second string is a letter or a special character. The final string is the lowercase letter 'x' two or three times.	concat(optional(concat(repeatrange(<x>,2,3),notcc(<num>))),repeatrange(<x>,2,3))	xxxxx xxx%xxx xxzxxx xxyxx xxx xx&xx	xxzWxx xxz-xxx xx$#xx xxzgxxx xxxxxxxx xxx@xxxx
b-3_t-sep_id-1	A string that consists of 3 parts each separated by a semi colon. The first and second parts consist of capital or lower case letters, and the third part consists of capital letters or digits.	concat(repeatatleast(or(<cap>,<low>),1),concat(<;>,concat(repeatatleast(or(<cap>,<low>),1),concat(<;>,repeatatleast(or(<num>,<cap>),1)))))	axt;phWR;D i;M;41 O;rvImHt;FEUV fLV;mNRMO;HSU7 omX;O;73 GK;aB;667Y75	ALrz;m;5awj1nkr9U gQ;l;zkft1LK6fQ DBXC;kl;V04vFE XEch;jT633V;0 DHqDx;4QEpbe;MW b;zKz;5G2j16
b-3_t-sep_id-10	A list of semicolon separated strings. Each string begins with a '9' followed by a letter. It ends with 3 or more lowercase letters.	concat(concat(<9>,concat(<let>,repeatatleast(<low>,3))),star(concat(<;>,concat(<9>,concat(<let>,repeatatleast(<low>,3))))))	9lvmqvprsjyka 9jebv;9sypkndex 9Rveqe;9Ylee;9Hyct 9Zftq;9Weztb;9scfyq 9boqskoy;9giux 9Vgvs;9Mrpo	99yemmnilh 9Vvw;9cnp;9bin;9owx 9Vvw;9cnp;9Lgx;9Skb 9rVftxuncykq 99tysr;99fwgb;99bhss 9Ira;9adt;9Kfc
b-3_t-sep_id-10	A string that consists of any number of parts each separated by a semi colon where each part consists on the digit '9' followed by an upper or lower case letter followed by 3 or more lower case letters.	concat(concat(<9>,concat(<let>,repeatatleast(<low>,3))),star(concat(<;>,concat(<9>,concat(<let>,repeatatleast(<low>,3))))))	9lvmqvprsjyka 9jebv;9sypkndex 9Rveqe;9Ylee;9Hyct 9Zftq;9Weztb;9scfyq 9boqskoy;9giux 9Vgvs;9Mrpo	99yemmnilh 9Vvw;9cnp;9bin;9owx 9Vvw;9cnp;9Lgx;9Skb 9rVftxuncykq 99tysr;99fwgb;99bhss 9Ira;9adt;9Kfc
b-3_t-sep_id-102	A list of three period separated strings. The first string allows letters and digits and must be greater than or equal to 2 in length. The third string is two to four capital letters and the final string is a number 3.	concat(and(repeatatleast(or(<let>,<num>),1),repeatatleast(<any>,2)),concat(<.>,concat(repeatrange(<cap>,2,4),concat(<.>,<3>))))	fYJa3cqkf3xZK.GY.3 0Yg152rM0.JXR.3 N1MQkb.UA.3 95wR5QPiY.RA.3 HDh0eA3A.IT.3 0W3g.AD.3	5s6oSQ7K.H.3 Kf7.A.3 YymdSF0.EKGKQ.3 DuDpR54A6VK.PYTZY.3 da.DQRAV.3 OB.Z.3
b-3_t-sep_id-108	A string that consists of any number of parts each separated by a semi colon, where each part contains a combination of upper case or lower case letters and ends either 'rx or 'tx'.	concat(and(repeatatleast(or(<cap>,<low>),1),endwith(or(const(<tx>),const(<rx>)))),star(concat(<;>,and(repeatatleast(or(<cap>,<low>),1),endwith(or(const(<tx>),const(<rx>)))))))	rrrx zvmCtzrFzPyftvrx;rx ktx;cssrx;rtx DsrUrrx;vstrrx;rx;rx vrtmrtrtTsnnsutasttx Ftuyrx	ukP83tx trttyys 2tx rsxGsmMvX;vrd r;u;s r;rfxt
b-3_t-sep_id-11	A list of 3 comma separated strings. The first and second string consist of letters and digits. These string cannot begin with 3 letters and cannot end with a digit. The third string consists of 2 lowercase letters followed by 3 to 4 letters.	concat(and(repeatatleast(or(<let>,<num>),1),and(not(endwith(<num>)),not(startwith(repeat(<let>,3))))),concat(<,>,concat(and(repeatatleast(or(<let>,<num>),1),and(not(endwith(<num>)),not(startwith(repeat(<let>,3))))),concat(<,>,concat(repeat(<low>,2),repeatrange(<let>,3,4))))))	PG3g2FY7M,h,wqAYr y,O,kqLqy 2F3q63AJ,gQ2v,nomYYi th,zD0ph,kfPfZ w,80h21CPQsep,jripa w,80h21CPQsep,jriOp	u4i,qM,kuPq H1T9jVa5,J,mglAoC R3mBl,4,lzPFp MS,h2c4O1Y5,onKyR WW4vA84,g,heaaV CW,0,ycDbs
b-3_t-sep_id-110	A string that consists of any number of parts separated by a dot. Each part consists of between 1 and 4 capital letters.	concat(repeatrange(<cap>,1,4),star(concat(<.>,repeatrange(<cap>,1,4))))	JZS L.AM KDU.F.EPMU HK.X.J.ZJ R AD.RUU.X.UGI.VWJ.O.X	... .. QURPU NVFNP.GYUTD ........... HZLUL.VUJDW.KOSGA
b-3_t-sep_id-111	A set of 3 period-separated strings. All 3 strings must be at least 1 alphanumeric character A-Z, 0-9, of any case. The first string cannot begin with a digit 0-9, and cannot end with a lowercase letter A-Z.	concat(and(repeatatleast(or(<cap>,or(<low>,<num>)),1),and(not(endwith(<low>)),not(startwith(<num>)))),concat(<.>,concat(repeatatleast(or(<cap>,or(<low>,<num>)),1),concat(<.>,repeatatleast(or(<cap>,or(<low>,<num>)),1)))))	M5.KJ.1 X.9d.FO94gqSz63cUSa V.1C1Z6a.2ap50zCf usvfnm7FvS.l.0 P.a.W M5.K.xJ	w65f.3G.H9xFVrT1 3z5492Gw13zJ.E.T Zi8R59h.ev2n.l18B drA50YKl8Xg.G.v 2B.D834D5Oxd.7 87.Rp.Q
b-3_t-sep_id-114	A string that consists of 3 parts where each part is separated by a comma. The first part consists of the character 'p' followed by 4 digits. The second and third parts consist of 3 lower case letters optionally followed by up to 4 capital letters.	concat(concat(<p>,repeat(<num>,4)),concat(<,>,concat(concat(repeat(<low>,3),optional(repeatrange(<cap>,1,4))),concat(<,>,concat(repeat(<low>,3),optional(repeatrange(<cap>,1,4)))))))	p8686,pvsVLEF,xbxDN p6854,lsuOLU,vcjN p6854,lsuO,mgjUNW p8968,rauBN,fabWQU p3098,hio,tlj p6854,lsuOLUU,qxs	p0824,ftAGPR,gmj p1904,rbepS,wwf p7032,elvE,qhwEVFUX g1902,xrzLYI,cwwMZ p1216,sgf,dgdBRAZL p6463,uebxQH,qms
b-3_t-sep_id-115	A series of 3 semicolon-separated strings. The first string must begin with 2-3 capital letters A-Z, followed by 4 digits 0-9. The second and third strings must begin with at least 2 lowercase letters A-Z, followed optionally by 3-4 letters A-Z of any case, then conclude with the mandatory letter 'm'.	concat(concat(repeatrange(<cap>,2,3),repeat(<num>,4)),concat(<;>,concat(concat(repeatatleast(<low>,2),concat(optional(repeatrange(<let>,3,4)),<m>)),concat(<;>,concat(repeatatleast(<low>,2),concat(optional(repeatrange(<let>,3,4)),<m>))))))	PWX4109;fkvmjm;xem ZGE1763;ntm;thgm PWX4109;fkvm;bhtmm PWX4109;fkvm;bhtzm OFW7705;hjgcm;usm VN5674;uwm;yofwCnHMm	VV5458;hxEJbFxm;memm RJ7408;ykm;yiXkxzRm FTET0053;vxsmm;jvzlm GPQK1270;numm;tdm JBJ6138;yrBklhh;glm NB7697;gutcm;afxnn
b-3_t-sep_id-119	A string that consists of 3 parts each separated by a dot. Each part consists of a combination of lower case letters or digits, with the second part containing exactly 3 digits (and optionally lower case letters also).	concat(repeatatleast(or(<num>,<low>),1),concat(<.>,concat(and(repeatatleast(or(<num>,<low>),1),contain(repeat(<num>,3))),concat(<.>,repeatatleast(or(<num>,<low>),1)))))	jn.496f8.2 e.dte72a942z.l fv.49y4d234.4801a05 m.r311.4 z.0p204m.rr96a32ir3b 2tk.9q5331.3	9s.26273.Jh5S Tcs.922.7 hl.h8hcnz8397.D s.8jk9igeg05gy446.V 3.19h710.k6M ic.321w.qIGjK7
b-3_t-sep_id-12	A list of semicolon separated strings of 1 to 4 letters. Each string begins with a lowercase letter.	concat(and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,4),startwith(<low>))),star(concat(<;>,and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,4),startwith(<low>))))))	ze nDeM;fAcj tS;v;tn pc;mC;af;k sWtO liM;qlgp;sy;zEGy;o	doUTu JgsZ;JS;FOM doUvV e;b;jS;y6 sEbmc;jBzbl;ylUJc vniJG;fZMDp
b-3_t-sep_id-12	A string that consists of any number of parts each separate by a semi colon. Each part starts with a lower case letter followed by a combination of up to 3 lower case or upper case letters.	concat(and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,4),startwith(<low>))),star(concat(<;>,and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,4),startwith(<low>))))))	ze nDeM;fAcj tS;v;tn pc;mC;af;k sWtO liM;qlgp;sy;zEGy;o	doUTu JgsZ;JS;FOM doUvV e;b;jS;y6 sEbmc;jBzbl;ylUJc vniJG;fZMDp
b-3_t-sep_id-120	A string that consists of 3 parts each separated by a semi colon. Each part consists of capital letters only and does not start with the string 'UCY'	concat(and(repeatatleast(<cap>,1),not(startwith(const(<UCY>)))),concat(<;>,concat(and(repeatatleast(<cap>,1),not(startwith(const(<UCY>)))),concat(<;>,and(repeatatleast(<cap>,1),not(startwith(const(<UCY>))))))))	K;C;VRNPXVBQ X;Y;UAJWZQDVOQEKQAPW EF;UCZK;X O;W;YRKYCVGANFDOSUN U;U;T U;UZ;EW	UBG;UCYT;Y W54I6;Z;UAUNDWYTF UA;UCY;UZPIOVZFDNOS UCYOPZ;UCZ;EUOVVDUK UCY;D;UCDHLYCZKA UCNM;D8E;UCVA
b-3_t-sep_id-121	"The string starts with a letter followed by three semi colon separated strings. The second string is three or four capital letters, the fourth and sixth strings are capital letters not ending in capital ""F"" or ""L""."	concat(concat(<let>,repeatrange(<cap>,3,4)),concat(<;>,concat(and(repeatatleast(<cap>,1),and(not(endwith(<F>)),not(endwith(<L>)))),concat(<;>,and(repeatatleast(<cap>,1),and(not(endwith(<F>)),not(endwith(<L>))))))))	ZKIV;MEW;J UWPJE;LFA;CJGD sFDZ;AFBBEBLLDD;FJ MEUMT;DLLLLFE;H AVUBR;O;B MEUMT;DLLLLFU;D	nCSRQ;TL;D MJGH;TBqGlZiYPDD;GM WJEQVT;B;LQVB UITQQ;FFK;LL FTTMUW;FFLC;JFCCLFG DzESQH;FLI;U
