problem_id	description	regex	pos_examples	neg_examples
b-1_t-cat_id-33	the string starts with 4 numbers followed by a letter and after it more than 1 capital letter which are followed by 4 numbers . the string ends with a letter .	concat ( repeat ( <num> , 4 ) , concat ( <let> , concat ( repeatatleast ( <cap> , 1 ) , concat ( repeat ( <num> , 4 ) , <let> ) ) ) )	6709AESGX9007W 7209TOKAFHJK3927L 9568LDCYWLH7154w 3760vVVSXXDTVL7076q 6709zJKGI7665z 7372wOGYDI9377p	4469GSRIDZIJOK6447Dz 0916eSJIZEPWE4397 0533IPGIB6584 8060a9084D 7202SOTO30377X 7084wvFSPB7595Y
b-1_t-cat_id-34	"three or more capital "" S "" begin and end the string . they are separated by a capital "" G "" ."	concat ( repeatatleast ( <S> , 3 ) , concat ( <G> , repeatatleast ( <S> , 3 ) ) )	SSSGSSSSSSSSSS SSSSSSSGSSSSSSSS SSSSSSSSSGSSSSSSSSSS SSSSSSSSSSGSSSSSS SSSGSSSSS SSSSGSSSSSS	SSGSSSSSSSSSSSSSSSS SSSSSSSGSS SSSQSSSSSSSSSS SSGSSS SSGSSSSSSSS SSGSSSSSSSSSSSSS
b-1_t-cat_id-34	"there are 3 strings . first and last string consist of 3 or more letters of "" S "" . second string consist of "" G """	concat ( repeatatleast ( <S> , 3 ) , concat ( <G> , repeatatleast ( <S> , 3 ) ) )	SSSGSSSSSSSSSS SSSSSSSGSSSSSSSS SSSSSSSSSGSSSSSSSSSS SSSSSSSSSSGSSSSSS SSSGSSSSS SSSSGSSSSSS	SSGSSSSSSSSSSSSSSSS SSSSSSSGSS SSSQSSSSSSSSSS SSGSSS SSGSSSSSSSS SSGSSSSSSSSSSSSS
b-1_t-cat_id-34	"this pattern matches any string that starts with 3 or more "" S "" capital letters , a "" G "" capital letter , and ends with 3 or more "" S "" capital letters"	concat ( repeatatleast ( <S> , 3 ) , concat ( <G> , repeatatleast ( <S> , 3 ) ) )	SSSGSSSSSSSSSS SSSSSSSGSSSSSSSS SSSSSSSSSGSSSSSSSSSS SSSSSSSSSSGSSSSSS SSSGSSSSS SSSSGSSSSSS	SSGSSSSSSSSSSSSSSSS SSSSSSSGSS SSSQSSSSSSSSSS SSGSSS SSGSSSSSSSS SSGSSSSSSSSSSSSS
b-1_t-cat_id-4	"a string comprised of 2 - 4 digits , 4 capital letters , 3 or more lowercase "" q "" , 3 - 4 capital letters , and 2 - 3 lowercase letters"	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeat ( <cap> , 4 ) , concat ( repeatatleast ( <q> , 3 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , repeatrange ( <low> , 2 , 3 ) ) ) ) )	43DGSNqqqqqqQRGri 83GIXYqqqqZOMls 20ASKVqqqqqqPGUqhy 6760HMBMqqqqqqKEFef 222OKUNqqqWBRbcf 6760HMBMqqqqqYVJbqq	67KXOqqqqqqqGBIfg 67KXOqqqqqqIAJjbk 47NWLqqqJEDPyf 16HTUDYqqqqDCNldi 8HDLSqqqqqqqqLPVOjdd 0944LBGKqqqqCCIqrbv
b-1_t-cat_id-4	"a list of 5 strings . the first strings consist of 2 - 4 digits and next string consist by 4 capital and third string consist by 3 + "" q "" and the fourth string consist by 3 - 4 capital then final string can consist by 2 - 3 lowercase ."	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeat ( <cap> , 4 ) , concat ( repeatatleast ( <q> , 3 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , repeatrange ( <low> , 2 , 3 ) ) ) ) )	43DGSNqqqqqqQRGri 83GIXYqqqqZOMls 20ASKVqqqqqqPGUqhy 6760HMBMqqqqqqKEFef 222OKUNqqqWBRbcf 6760HMBMqqqqqYVJbqq	67KXOqqqqqqqGBIfg 67KXOqqqqqqIAJjbk 47NWLqqqJEDPyf 16HTUDYqqqqDCNldi 8HDLSqqqqqqqqLPVOjdd 0944LBGKqqqqCCIqrbv
b-1_t-cat_id-4	"the string starts with 2 to 4 numbers followed by 4 capital letters and then more than 3 letter "" q "" after which there are 3 to 4 capital letters . the string ends with 2 to 3 lowercase letters ."	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeat ( <cap> , 4 ) , concat ( repeatatleast ( <q> , 3 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , repeatrange ( <low> , 2 , 3 ) ) ) ) )	43DGSNqqqqqqQRGri 83GIXYqqqqZOMls 20ASKVqqqqqqPGUqhy 6760HMBMqqqqqqKEFef 222OKUNqqqWBRbcf 6760HMBMqqqqqYVJbqq	67KXOqqqqqqqGBIfg 67KXOqqqqqqIAJjbk 47NWLqqqJEDPyf 16HTUDYqqqqDCNldi 8HDLSqqqqqqqqLPVOjdd 0944LBGKqqqqCCIqrbv
b-1_t-cat_id-40	there are 4 strings . first string consist 2 to 3 lowercase . second string consist 2 or more letter or 2 or more digit number value . third string consist 1 or letters . last string consist by 1 to 2 leeters	concat ( repeatrange ( <low> , 2 , 3 ) , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( repeatatleast ( <let> , 1 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893
b-1_t-cat_id-40	a list of 4 strings . first string consist of 2 to 3 lowercase , second string consist of 2 or more letters or 2 more digits , third string consist of 1 or more letters , final string consist of 1 to 2 digits .	concat ( repeatrange ( <low> , 2 , 3 ) , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( repeatatleast ( <let> , 1 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893
b-1_t-cat_id-40	the string starts with 2 to 3 lowercase letters followed by either more than 2 letters or more than 2 numbers after which there is more than 1 letter . the string ends with 1 to 2 numbers .	concat ( repeatrange ( <low> , 2 , 3 ) , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( repeatatleast ( <let> , 1 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893
b-1_t-cat_id-41	"there are the 6 part of the strings . first part consist by a 2 or more "" W "" and the next part will be a 2 lowercase and the next part 1 to 3 letters and the next string consist by a 4 g and the next strings will be a "" L "" or "" k "" and the final of last string consist by a 2 or more lowercase letters"	concat ( repeatatleast ( <W> , 2 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeat ( <9> , 4 ) , concat ( or ( <L> , <k> ) , repeatatleast ( <low> , 2 ) ) ) ) ) )	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti
b-1_t-cat_id-41	"a string starts with at least 2 uppercase letters "" W "" , followed by 2 lowercase letters , then between 1 and 3 letters . subsequently , digit "" 9 "" appears 4 times , followed by the letter "" L "" or "" k "" . finally , the string ands with at least 2 lowercase characters ."	concat ( repeatatleast ( <W> , 2 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeat ( <9> , 4 ) , concat ( or ( <L> , <k> ) , repeatatleast ( <low> , 2 ) ) ) ) ) )	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti
b-1_t-cat_id-41	"this chain consists of 5 sections . the first section will always contain the letter w repeated twice . section 4 will contain 2 lowercase letters . the third section will contain between 1 - 3 different letters . the fourth section will contain the number "" 9 "" repeated 4 times . the fith section will contain the letter "" L "" or k . the last section completing the chain wil conist of 2 or more lowercase letters"	concat ( repeatatleast ( <W> , 2 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeat ( <9> , 4 ) , concat ( or ( <L> , <k> ) , repeatatleast ( <low> , 2 ) ) ) ) ) )	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti
b-1_t-cat_id-42	"six strings . first string and fourth string are 4 letter "" q "" optional , second and fifth string are 3 lower case letters or more , third and sixth string are 3 or 4 number "" 8 "" , strings 3,4 and 5 are optional ."	concat ( optional ( repeat ( <q> , 4 ) ) , concat ( repeatatleast ( <low> , 3 ) , concat ( optional ( concat ( repeatrange ( <8> , 3 , 4 ) , concat ( repeat ( <q> , 4 ) , repeatatleast ( <low> , 3 ) ) ) ) , repeatrange ( <8> , 3 , 4 ) ) ) )	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888
b-1_t-cat_id-42	"the string can start with an optional 4 "" q "" , followed by more than 3 lowercase letters . it can then optionally have 3 - 4 "" 8 "" , 4 "" q "" and more than 3 lowercase letters . it must end with 3 - 4 "" 8 "" ."	concat ( optional ( repeat ( <q> , 4 ) ) , concat ( repeatatleast ( <low> , 3 ) , concat ( optional ( concat ( repeatrange ( <8> , 3 , 4 ) , concat ( repeat ( <q> , 4 ) , repeatatleast ( <low> , 3 ) ) ) ) , repeatrange ( <8> , 3 , 4 ) ) ) )	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888
b-1_t-cat_id-42	"the first 4 lowercase letters is the same letter repeated and is optional , but if it will be included it should be "" q "" . the next part is to add 3 or more lowercase letters , and this part of the string is not optional . however , the next 3 segments are optional . the first of the 3 , optional segments must be either 3 or 4 repeated number "" 8 "" characters . the second of the 3 , optional segments does not have a quantity choice ; instead , this segment is to include 4 , consecutive copies of the letter "" q "" . the third of the 3 , optional segments will need to have 3 or more lowercase letters as the required segment from earlier . the final segment of the string is not optional . just like the earlier , optional segment , this last segment that is required will need to have 3 or 4 of the number "" 8 "" ."	concat ( optional ( repeat ( <q> , 4 ) ) , concat ( repeatatleast ( <low> , 3 ) , concat ( optional ( concat ( repeatrange ( <8> , 3 , 4 ) , concat ( repeat ( <q> , 4 ) , repeatatleast ( <low> , 3 ) ) ) ) , repeatrange ( <8> , 3 , 4 ) ) ) )	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888
b-1_t-cat_id-43	"a list of 4 strings . a first string matched the upper case of "" C "" . next string consists 2 or more lowercase . third string consist 2 to 4 capital . then last string consist by 1 or more lowercase ."	concat ( <C> , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <cap> , 2 , 4 ) , repeatatleast ( <low> , 1 ) ) ) )	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj
b-1_t-cat_id-43	"a list of 4 strings . first string consist of "" C "" , second string consist of 2 lowercase , third string consist of 2 to 4 capital letters , last string consist of 1 lowercase ."	concat ( <C> , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <cap> , 2 , 4 ) , repeatatleast ( <low> , 1 ) ) ) )	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj
b-1_t-cat_id-43	"the string starts with "" C "" followed by more than 2 lowercase letters and then 2 to 4 capital letters . the string ends with more than 1 lowercase letter ."	concat ( <C> , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <cap> , 2 , 4 ) , repeatatleast ( <low> , 1 ) ) ) )	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj
b-1_t-cat_id-45	"there are 5 string in available . first string consist 3 to 4 "" f "" . and the next string matched the "" u "" . the next string consist 2 to 4 letter . and the next string consist 1 or more capital . the last string consist 2 to 4 letter ."	concat ( repeatrange ( <f> , 3 , 4 ) , concat ( <u> , concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatrange ( <let> , 2 , 4 ) ) ) ) )	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm
b-1_t-cat_id-45	"a string that starts with 3 - 4 "" f "" , then a "" u "" . followed by 2 - 4 letters , then 1 or more capital letters and ending with 2 - 4 letters ."	concat ( repeatrange ( <f> , 3 , 4 ) , concat ( <u> , concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatrange ( <let> , 2 , 4 ) ) ) ) )	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm
b-1_t-cat_id-45	"the string starts with 3 to 4 letter "" f "" after which there is the letter "" u "" followed by 2 to 4 letters and then more than 1 capital letter . the string ends with 2 to 4 letters ."	concat ( repeatrange ( <f> , 3 , 4 ) , concat ( <u> , concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatrange ( <let> , 2 , 4 ) ) ) ) )	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm
b-1_t-cat_id-46	two strings , first string put 1 or 2 digits , second string put 1 4 lowercase letters or digits	concat ( repeatrange ( <num> , 1 , 2 ) , or ( repeatrange ( <num> , 1 , 4 ) , repeatrange ( <low> , 1 , 4 ) ) )	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh
b-1_t-cat_id-46	a string starting with 1 - 2 digits followed by 1 - 4 digits or 1 - 4 lowercase letters .	concat ( repeatrange ( <num> , 1 , 2 ) , or ( repeatrange ( <num> , 1 , 4 ) , repeatrange ( <low> , 1 , 4 ) ) )	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh
b-1_t-cat_id-46	the string starts with 1 to 2 numbers and it ends with 1 to 4 numbers or 1 to 4 lowercase letters .	concat ( repeatrange ( <num> , 1 , 2 ) , or ( repeatrange ( <num> , 1 , 4 ) , repeatrange ( <low> , 1 , 4 ) ) )	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh
b-1_t-cat_id-47	"the string begins with 1 or more number "" 8 "" , followed by 1 to 3 capital letters . next there are 2 or 3 characters that are not letters . "" qC "" or "" Eeu "" follows . optionally , it can end with a letter ."	concat ( repeatatleast ( <8> , 1 ) , concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( or ( const ( <qC> ) , const ( <Eeu> ) ) , optional ( <let> ) ) ) ) )	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC
b-1_t-cat_id-47	"a string begins with at least 1 "" 8 "" , followed by 1 to 3 capital letters , then after that is 2 to 3 non - letters . next is either the string "" qC "" or "" Eeu "" . a letter can be added at the end , but is optional ."	concat ( repeatatleast ( <8> , 1 ) , concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( or ( const ( <qC> ) , const ( <Eeu> ) ) , optional ( <let> ) ) ) ) )	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC
b-1_t-cat_id-47	"the string starts with more than 1 number "" 8 "" followed by 1 to 3 capital letters which are followed by 2 to 3 characters that are not letters and then either "" qC "" or "" Eeu "" . the end of the string which is optional is a letter ."	concat ( repeatatleast ( <8> , 1 ) , concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( or ( const ( <qC> ) , const ( <Eeu> ) ) , optional ( <let> ) ) ) ) )	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC
b-1_t-cat_id-52	"a list of 3 strings . first string consist 2 digit numeric value . second string consist there should be an optional 1 - 3 "" 1 "" . last string consist 2 digit numeric value ."	concat ( repeat ( <num> , 2 ) , concat ( optional ( repeatrange ( <1> , 1 , 3 ) ) , repeat ( <num> , 2 ) ) )	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714
b-1_t-cat_id-52	"a list of 3 stings . a first string consist of 2 digit and the next string consist by 1 - 3 "" 1 "" that is optional ."	concat ( repeat ( <num> , 2 ) , concat ( optional ( repeatrange ( <1> , 1 , 3 ) ) , repeat ( <num> , 2 ) ) )	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714
b-1_t-cat_id-52	a string consists of 2 groups of 2 digits , optionally separated by the digit 1 , repeated up to 3 times .	concat ( repeat ( <num> , 2 ) , concat ( optional ( repeatrange ( <1> , 1 , 3 ) ) , repeat ( <num> , 2 ) ) )	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714
b-1_t-cat_id-53	"there are 2 strings . first string consist 1 - 3 letter . and last string consist 1 - 3 "" z "" ."	concat ( repeatrange ( <let> , 1 , 3 ) , repeatrange ( <z> , 1 , 3 ) )	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz
b-1_t-cat_id-53	"any string that starts with 1 to 3 letters , and ends with 1 to 3 "" z "" characters"	concat ( repeatrange ( <let> , 1 , 3 ) , repeatrange ( <z> , 1 , 3 ) )	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz
b-1_t-cat_id-53	"a string that that beings with 1 to 3 letters and ends with 1 to 3 of the letter "" z "" in lowercase ."	concat ( repeatrange ( <let> , 1 , 3 ) , repeatrange ( <z> , 1 , 3 ) )	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz
b-1_t-cat_id-54	"there are the 3 strings . the first string want the match the digit of numeric value "" 7 "" that is optional . the second string consist 3 to 4 letter or digit . the last string consist "" Y "" of match the string"	concat ( optional ( <7> ) , concat ( repeatrange ( or ( <let> , <num> ) , 3 , 4 ) , <Y> ) )	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL
b-1_t-cat_id-54	"the string consists of an optional number "" 7 "" followed by 3 or 4 letters or digits , followed by the capital "" Y "" ."	concat ( optional ( <7> ) , concat ( repeatrange ( or ( <let> , <num> ) , 3 , 4 ) , <Y> ) )	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL
b-1_t-cat_id-54	"the string starts with "" 7 "" which is optional followed by 3 to 4 letters or numbers . the string ends with "" Y "" ."	concat ( optional ( <7> ) , concat ( repeatrange ( or ( <let> , <num> ) , 3 , 4 ) , <Y> ) )	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL
b-1_t-cat_id-55	a list of 3 strings first 1 has digit and second is optional with 1 to 2 letters and the final string with 3 to 4 digit .	concat ( <num> , concat ( optional ( repeatrange ( <let> , 1 , 2 ) ) , repeatrange ( <num> , 3 , 4 ) ) )	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050
b-1_t-cat_id-55	a list of 3 strings . the first string consist of digit and second string consist of 1 - 2 letters that is optional and final string consist of 3 - 4 digit .	concat ( <num> , concat ( optional ( repeatrange ( <let> , 1 , 2 ) ) , repeatrange ( <num> , 3 , 4 ) ) )	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050
b-1_t-cat_id-55	a list of 3 strings . first string consist of single digit numeric value , second string consist of 1 to 2 captital letters or optinal part , last string consist of 3 to 4 digits numeric value	concat ( <num> , concat ( optional ( repeatrange ( <let> , 1 , 2 ) ) , repeatrange ( <num> , 3 , 4 ) ) )	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050
b-1_t-cat_id-56	"the string starts with either "" 579 "" or "" 719 "" followed by 2 or more lowercase letters . next there are 3 or 4 capital "" D "" , and the string ends with 2 or 3 capital letters ."	concat ( or ( const ( <579> ) , const ( <719> ) ) , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <D> , 3 , 4 ) , repeatrange ( <cap> , 2 , 3 ) ) ) )	579oudDDDDAF 579sqzouromheDDDDNC 579mqrrsirvcrjDDDDXT 579oudDDDKUP 719klpwonfDDDTH 579ouDDDDBZV	427hgtmxshmyDDDVS 719dsvagfokiceDDKW 427jpyfkfDDDDR 579wDDDAN 57qzjjlduegxDDDNB 33tppxlvolzqldDDDZQE
b-1_t-cat_id-56	"there are 4 strings , first string put number "" 579 "" or "" 719 "" , second string put 2 or more lowercase letters , third string are 3 or 4 letter "" D "" and last string are 3 or 4 capital letters"	concat ( or ( const ( <579> ) , const ( <719> ) ) , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <D> , 3 , 4 ) , repeatrange ( <cap> , 2 , 3 ) ) ) )	579oudDDDDAF 579sqzouromheDDDDNC 579mqrrsirvcrjDDDDXT 579oudDDDKUP 719klpwonfDDDTH 579ouDDDDBZV	427hgtmxshmyDDDVS 719dsvagfokiceDDKW 427jpyfkfDDDDR 579wDDDAN 57qzjjlduegxDDDNB 33tppxlvolzqldDDDZQE
b-1_t-cat_id-56	"a string that only can start by the "" 579 "" or "" 719 "" digits sequence , then 2 or more lowercase letters , 3 or 4 "" D "" characters , and end with 2 or 3 capital letters"	concat ( or ( const ( <579> ) , const ( <719> ) ) , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <D> , 3 , 4 ) , repeatrange ( <cap> , 2 , 3 ) ) ) )	579oudDDDDAF 579sqzouromheDDDDNC 579mqrrsirvcrjDDDDXT 579oudDDDKUP 719klpwonfDDDTH 579ouDDDDBZV	427hgtmxshmyDDDVS 719dsvagfokiceDDKW 427jpyfkfDDDDR 579wDDDAN 57qzjjlduegxDDDNB 33tppxlvolzqldDDDZQE
b-1_t-cat_id-57	"there are list of 5 strings . first string contains 2 lowercase . second and fourth contains 1 - 3 letters . third and fifth contains "" UP "" or "" VA """	concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( or ( const ( <UP> ) , const ( <VA> ) ) , concat ( repeatrange ( <let> , 1 , 3 ) , or ( const ( <UP> ) , const ( <VA> ) ) ) ) ) )	lnHUVAvVA mgLmZUPvVUP laJVwVAZXVUP sgUUPTVRUP lnHUVASVA sgUUPTVAVA	cmGUPUP wdoeZYRHAeUP myUPPUPUP gaBVVAVA jaFOVAxKAkUP mdtvcUPHGGLJ
