problem_id	description	regex	pos_examples	neg_examples	const_values
b-1_t-cat_id-33	a list of 5 strings . first string consist of 5 digits numeric value , second string consist of single letter , third string consist of 1 or more capital letters , fourth string consist of 4 digit numeric value , last string consist of single letter .	concat ( repeat ( <num> , 4 ) , concat ( <let> , concat ( repeatatleast ( <cap> , 1 ) , concat ( repeat ( <num> , 4 ) , <let> ) ) ) )	6709AESGX9007W 7209TOKAFHJK3927L 9568LDCYWLH7154w 3760vVVSXXDTVL7076q 6709zJKGI7665z 7372wOGYDI9377p	4469GSRIDZIJOK6447Dz 0916eSJIZEPWE4397 0533IPGIB6584 8060a9084D 7202SOTO30377X 7084wvFSPB7595Y	0
b-1_t-cat_id-33	the string starts with 4 numbers followed by a letter and after it more than 1 capital letter which are followed by 4 numbers . the string ends with a letter .	concat ( repeat ( <num> , 4 ) , concat ( <let> , concat ( repeatatleast ( <cap> , 1 ) , concat ( repeat ( <num> , 4 ) , <let> ) ) ) )	6709AESGX9007W 7209TOKAFHJK3927L 9568LDCYWLH7154w 3760vVVSXXDTVL7076q 6709zJKGI7665z 7372wOGYDI9377p	4469GSRIDZIJOK6447Dz 0916eSJIZEPWE4397 0533IPGIB6584 8060a9084D 7202SOTO30377X 7084wvFSPB7595Y	0
b-1_t-cat_id-34	three or more capital const0 begin and end the string . they are separated by a capital const1 .	concat ( repeatatleast ( const0 , 3 ) , concat ( const1 , repeatatleast ( const0 , 3 ) ) )	SSSGSSSSSSSSSS SSSSSSSGSSSSSSSS SSSSSSSSSGSSSSSSSSSS SSSSSSSSSSGSSSSSS SSSGSSSSS SSSSGSSSSSS	SSGSSSSSSSSSSSSSSSS SSSSSSSGSS SSSQSSSSSSSSSS SSGSSS SSGSSSSSSSS SSGSSSSSSSSSSSSS	2 const0,S const1,G
b-1_t-cat_id-34	there are 3 strings . first and last string consist of 3 or more letters of const0 . second string consist of const1	concat ( repeatatleast ( const0 , 3 ) , concat ( const1 , repeatatleast ( const0 , 3 ) ) )	SSSGSSSSSSSSSS SSSSSSSGSSSSSSSS SSSSSSSSSGSSSSSSSSSS SSSSSSSSSSGSSSSSS SSSGSSSSS SSSSGSSSSSS	SSGSSSSSSSSSSSSSSSS SSSSSSSGSS SSSQSSSSSSSSSS SSGSSS SSGSSSSSSSS SSGSSSSSSSSSSSSS	2 const0,S const1,G
b-1_t-cat_id-34	this pattern matches any string that starts with 3 or more const0 capital letters , a const1 capital letter , and ends with 3 or more const0 capital letters	concat ( repeatatleast ( const0 , 3 ) , concat ( const1 , repeatatleast ( const0 , 3 ) ) )	SSSGSSSSSSSSSS SSSSSSSGSSSSSSSS SSSSSSSSSGSSSSSSSSSS SSSSSSSSSSGSSSSSS SSSGSSSSS SSSSGSSSSSS	SSGSSSSSSSSSSSSSSSS SSSSSSSGSS SSSQSSSSSSSSSS SSGSSS SSGSSSSSSSS SSGSSSSSSSSSSSSS	2 const0,S const1,G
b-1_t-cat_id-4	a string comprised of 2 - 4 digits , 4 capital letters , 3 or more lowercase const0 , 3 - 4 capital letters , and 2 - 3 lowercase letters	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeat ( <cap> , 4 ) , concat ( repeatatleast ( const0 , 3 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , repeatrange ( <low> , 2 , 3 ) ) ) ) )	43DGSNqqqqqqQRGri 83GIXYqqqqZOMls 20ASKVqqqqqqPGUqhy 6760HMBMqqqqqqKEFef 222OKUNqqqWBRbcf 6760HMBMqqqqqYVJbqq	67KXOqqqqqqqGBIfg 67KXOqqqqqqIAJjbk 47NWLqqqJEDPyf 16HTUDYqqqqDCNldi 8HDLSqqqqqqqqLPVOjdd 0944LBGKqqqqCCIqrbv	1 const0,q
b-1_t-cat_id-4	a list of 5 strings . the first strings consist of 2 - 4 digits and next string consist by 4 capital and third string consist by 3 + const0 and the fourth string consist by 3 - 4 capital then final string can consist by 2 - 3 lowercase .	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeat ( <cap> , 4 ) , concat ( repeatatleast ( const0 , 3 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , repeatrange ( <low> , 2 , 3 ) ) ) ) )	43DGSNqqqqqqQRGri 83GIXYqqqqZOMls 20ASKVqqqqqqPGUqhy 6760HMBMqqqqqqKEFef 222OKUNqqqWBRbcf 6760HMBMqqqqqYVJbqq	67KXOqqqqqqqGBIfg 67KXOqqqqqqIAJjbk 47NWLqqqJEDPyf 16HTUDYqqqqDCNldi 8HDLSqqqqqqqqLPVOjdd 0944LBGKqqqqCCIqrbv	1 const0,q
b-1_t-cat_id-4	the string starts with 2 to 4 numbers followed by 4 capital letters and then more than 3 letter const0 after which there are 3 to 4 capital letters . the string ends with 2 to 3 lowercase letters .	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeat ( <cap> , 4 ) , concat ( repeatatleast ( const0 , 3 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , repeatrange ( <low> , 2 , 3 ) ) ) ) )	43DGSNqqqqqqQRGri 83GIXYqqqqZOMls 20ASKVqqqqqqPGUqhy 6760HMBMqqqqqqKEFef 222OKUNqqqWBRbcf 6760HMBMqqqqqYVJbqq	67KXOqqqqqqqGBIfg 67KXOqqqqqqIAJjbk 47NWLqqqJEDPyf 16HTUDYqqqqDCNldi 8HDLSqqqqqqqqLPVOjdd 0944LBGKqqqqCCIqrbv	1 const0,q
b-1_t-cat_id-40	there are 4 strings . first string consist 2 to 3 lowercase . second string consist 2 or more letter or 2 or more digit number value . third string consist 1 or letters . last string consist by 1 to 2 leeters	concat ( repeatrange ( <low> , 2 , 3 ) , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( repeatatleast ( <let> , 1 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893	0
b-1_t-cat_id-40	a list of 4 strings . first string consist of 2 to 3 lowercase , second string consist of 2 or more letters or 2 more digits , third string consist of 1 or more letters , final string consist of 1 to 2 digits .	concat ( repeatrange ( <low> , 2 , 3 ) , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( repeatatleast ( <let> , 1 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893	0
b-1_t-cat_id-40	the string starts with 2 to 3 lowercase letters followed by either more than 2 letters or more than 2 numbers after which there is more than 1 letter . the string ends with 1 to 2 numbers .	concat ( repeatrange ( <low> , 2 , 3 ) , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( repeatatleast ( <let> , 1 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	zx33IjWsXYj4 knMkmKsdXePeAIcRBGa1 hbUpRCKTKAMj4 kt12AcjksiKvls81 zx33IjWsXl09 dk3443JRsEqfpuUZx2	zZpWTH47 oFshlpxbXT8 jkXH9 t528xAWg4 na623 frqyqtwdepsRkRdN893	0
b-1_t-cat_id-41	there are the 6 part of the strings . first part consist by a 2 or more const0 and the next part will be a 2 lowercase and the next part 1 to 3 letters and the next string consist by a 4 g and the next strings will be a const1 or const2 and the final of last string consist by a 2 or more lowercase letters	concat ( repeatatleast ( const0 , 2 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeat ( <9> , 4 ) , concat ( or ( const1 , const2 ) , repeatatleast ( <low> , 2 ) ) ) ) ) )	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti	3 const0,W const1,L const2,k
b-1_t-cat_id-41	a string starts with at least 2 uppercase letters const0 , followed by 2 lowercase letters , then between 1 and 3 letters . subsequently , digit const1 appears 4 times , followed by the letter const2 or const3 . finally , the string ands with at least 2 lowercase characters .	concat ( repeatatleast ( const0 , 2 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeat ( const1 , 4 ) , concat ( or ( const2 , const3 ) , repeatatleast ( <low> , 2 ) ) ) ) ) )	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti	4 const0,W const1,9 const2,L const3,k
b-1_t-cat_id-41	this chain consists of 5 sections . the first section will always contain the letter w repeated twice . section 4 will contain 2 lowercase letters . the third section will contain between 1 - 3 different letters . the fourth section will contain the number const0 repeated 4 times . the fith section will contain the letter const1 or k . the last section completing the chain wil conist of 2 or more lowercase letters	concat ( repeatatleast ( <W> , 2 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeat ( const0 , 4 ) , concat ( or ( const1 , <k> ) , repeatatleast ( <low> , 2 ) ) ) ) ) )	WWvbgVh9999Lvowydnnm WWvbgVJ9999Lsdwbpgwj WWWWriBHX9999Lhby WWWreK9999kve WWWjisgr9999Lbsukl WWphl9999Lep	WWjkXTD999Llk WWavr9999brdvmhexme WWxhmB9999bdz WWWqkawdR9999ksmcs WWWWvarci9999ltf WWWvjgZ9999Tjwjusti	2 const0,9 const1,L
b-1_t-cat_id-42	six strings . first string and fourth string are 4 letter const0 optional , second and fifth string are 3 lower case letters or more , third and sixth string are 3 or 4 number const1 , strings 3,4 and 5 are optional .	concat ( optional ( repeat ( const0 , 4 ) ) , concat ( repeatatleast ( <low> , 3 ) , concat ( optional ( concat ( repeatrange ( const1 , 3 , 4 ) , concat ( repeat ( const0 , 4 ) , repeatatleast ( <low> , 3 ) ) ) ) , repeatrange ( const1 , 3 , 4 ) ) ) )	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888	2 const0,q const1,8
b-1_t-cat_id-42	the string can start with an optional 4 const0 , followed by more than 3 lowercase letters . it can then optionally have 3 - 4 const1 , 4 const0 and more than 3 lowercase letters . it must end with 3 - 4 const1 .	concat ( optional ( repeat ( const0 , 4 ) ) , concat ( repeatatleast ( <low> , 3 ) , concat ( optional ( concat ( repeatrange ( const1 , 3 , 4 ) , concat ( repeat ( const0 , 4 ) , repeatatleast ( <low> , 3 ) ) ) ) , repeatrange ( const1 , 3 , 4 ) ) ) )	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888	2 const0,q const1,8
b-1_t-cat_id-42	the first 4 lowercase letters is the same letter repeated and is optional , but if it will be included it should be const0 . the next part is to add 3 or more lowercase letters , and this part of the string is not optional . however , the next 3 segments are optional . the first of the 3 , optional segments must be either 3 or 4 repeated number const1 characters . the second of the 3 , optional segments does not have a quantity choice ; instead , this segment is to include 4 , consecutive copies of the letter const0 . the third of the 3 , optional segments will need to have 3 or more lowercase letters as the required segment from earlier . the final segment of the string is not optional . just like the earlier , optional segment , this last segment that is required will need to have 3 or 4 of the number const1 .	concat ( optional ( repeat ( const0 , 4 ) ) , concat ( repeatatleast ( <low> , 3 ) , concat ( optional ( concat ( repeatrange ( const1 , 3 , 4 ) , concat ( repeat ( const0 , 4 ) , repeatatleast ( <low> , 3 ) ) ) ) , repeatrange ( const1 , 3 , 4 ) ) ) )	bib888qqqqwezjd888 zfd888 bnn8888 bnnm888 qtbve888 tntvgyglrw8888	dz8888qqqqrbpr8888 kjxnrkshrel88 vwdovmevpnga88888 oba88 micplb8888qqqqytbx88 koz8888qqqqylpk88888	2 const0,q const1,8
b-1_t-cat_id-43	a list of 4 strings . a first string matched the upper case of const0 . next string consists 2 or more lowercase . third string consist 2 to 4 capital . then last string consist by 1 or more lowercase .	concat ( const0 , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <cap> , 2 , 4 ) , repeatatleast ( <low> , 1 ) ) ) )	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj	1 const0,C
b-1_t-cat_id-43	a list of 4 strings . first string consist of const0 , second string consist of 2 lowercase , third string consist of 2 to 4 capital letters , last string consist of 1 lowercase .	concat ( const0 , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <cap> , 2 , 4 ) , repeatatleast ( <low> , 1 ) ) ) )	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj	1 const0,C
b-1_t-cat_id-43	the string starts with const0 followed by more than 2 lowercase letters and then 2 to 4 capital letters . the string ends with more than 1 lowercase letter .	concat ( const0 , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( <cap> , 2 , 4 ) , repeatatleast ( <low> , 1 ) ) ) )	CknjnIJGwqwnbgwiu CmsczxSHpub CknZBSksxhfciuluc CymgVTbfr CmsczFFMvxa CczgtCYe	gfvwgzCTmmkvuaz CszyrbdfjrILSDTdamkv gdxlLVrrcbbmjhaz caeLKGh CugktpkfxyqmpfpjGV CmdklazcjvrJPTPUj	1 const0,C
b-1_t-cat_id-45	there are 5 string in available . first string consist 3 to 4 const0 . and the next string matched the const1 . the next string consist 2 to 4 letter . and the next string consist 1 or more capital . the last string consist 2 to 4 letter .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( const1 , concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatrange ( <let> , 2 , 4 ) ) ) ) )	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm	2 const0,f const1,u
b-1_t-cat_id-45	a string that starts with 3 - 4 const0 , then a const1 . followed by 2 - 4 letters , then 1 or more capital letters and ending with 2 - 4 letters .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( const1 , concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatrange ( <let> , 2 , 4 ) ) ) ) )	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm	2 const0,f const1,u
b-1_t-cat_id-45	the string starts with 3 to 4 letter const0 after which there is the letter const1 followed by 2 to 4 letters and then more than 1 capital letter . the string ends with 2 to 4 letters .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( const1 , concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatrange ( <let> , 2 , 4 ) ) ) ) )	ffffuYcCvE fffuTHcrEZhFE ffffuYcCLc fffuQaIYh ffffuWsIsKJIWAL fffuQbykKWUeIA	fffffuRixcMEZBIt ffffuVSnGX ffuLoqRbg fffffulsjqQlSR fffuXWlBm	2 const0,f const1,u
b-1_t-cat_id-46	two strings , first string put 1 or 2 digits , second string put 1 4 lowercase letters or digits	concat ( repeatrange ( <num> , 1 , 2 ) , or ( repeatrange ( <num> , 1 , 4 ) , repeatrange ( <low> , 1 , 4 ) ) )	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh	0
b-1_t-cat_id-46	a string starting with 1 - 2 digits followed by 1 - 4 digits or 1 - 4 lowercase letters .	concat ( repeatrange ( <num> , 1 , 2 ) , or ( repeatrange ( <num> , 1 , 4 ) , repeatrange ( <low> , 1 , 4 ) ) )	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh	0
b-1_t-cat_id-46	the string starts with 1 to 2 numbers and it ends with 1 to 4 numbers or 1 to 4 lowercase letters .	concat ( repeatrange ( <num> , 1 , 2 ) , or ( repeatrange ( <num> , 1 , 4 ) , repeatrange ( <low> , 1 , 4 ) ) )	79y 73 6403 7z 198400 7vp	k akrj 1498733 exu 558ah lh	0
b-1_t-cat_id-47	the string begins with 1 or more number const0 , followed by 1 to 3 capital letters . next there are 2 or 3 characters that are not letters . const1 or const2 follows . optionally , it can end with a letter .	concat ( repeatatleast ( const0 , 1 ) , concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( or ( const1 , const2 ) , optional ( <let> ) ) ) ) )	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC	3 const0,8 const1,qC const2,Eeu
b-1_t-cat_id-47	a string begins with at least 1 const0 , followed by 1 to 3 capital letters , then after that is 2 to 3 non - letters . next is either the string const1 or const2 . a letter can be added at the end , but is optional .	concat ( repeatatleast ( const0 , 1 ) , concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( or ( const1 , const2 ) , optional ( <let> ) ) ) ) )	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC	3 const0,8 const1,qC const2,Eeu
b-1_t-cat_id-47	the string starts with more than 1 number const0 followed by 1 to 3 capital letters which are followed by 2 to 3 characters that are not letters and then either const1 or const2 . the end of the string which is optional is a letter .	concat ( repeatatleast ( const0 , 1 ) , concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( or ( const1 , const2 ) , optional ( <let> ) ) ) ) )	8P&^qC 88J#_qC 88888HKD2+8Eeus 888888888LY*_3Eeua 8OU25&EeuI 88888888SE9,3EeuK	8888888LWZO:__Eeuz 88CAW9^,kQjf 888888888QUK-EeuN AU6^_qCk 8888*_qC 8VGAI^^qC	3 const0,8 const1,qC const2,Eeu
b-1_t-cat_id-52	a list of 3 strings . first string consist 2 digit numeric value . second string consist there should be an optional 1 - 3 const0 . last string consist 2 digit numeric value .	concat ( repeat ( <num> , 2 ) , concat ( optional ( repeatrange ( const0 , 1 , 3 ) ) , repeat ( <num> , 2 ) ) )	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714	1 const0,1
b-1_t-cat_id-52	a list of 3 stings . a first string consist of 2 digit and the next string consist by 1 - 3 const0 that is optional .	concat ( repeat ( <num> , 2 ) , concat ( optional ( repeatrange ( const0 , 1 , 3 ) ) , repeat ( <num> , 2 ) ) )	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714	1 const0,1
b-1_t-cat_id-52	a string consists of 2 groups of 2 digits , optionally separated by the digit 1 , repeated up to 3 times .	concat ( repeat ( <num> , 2 ) , concat ( optional ( repeatrange ( <1> , 1 , 3 ) ) , repeat ( <num> , 2 ) ) )	08114 08111 08138 08110 691112 2777	711 56317 742 795119 810 714	0
b-1_t-cat_id-53	there are 2 strings . first string consist 1 - 3 letter . and last string consist 1 - 3 const0 .	concat ( repeatrange ( <let> , 1 , 3 ) , repeatrange ( const0 , 1 , 3 ) )	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz	1 const0,z
b-1_t-cat_id-53	any string that starts with 1 to 3 letters , and ends with 1 to 3 const0 characters	concat ( repeatrange ( <let> , 1 , 3 ) , repeatrange ( const0 , 1 , 3 ) )	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz	1 const0,z
b-1_t-cat_id-53	a string that that beings with 1 to 3 letters and ends with 1 to 3 of the letter const0 in lowercase .	concat ( repeatrange ( <let> , 1 , 3 ) , repeatrange ( const0 , 1 , 3 ) )	Sz wKzzz wzIzz Bczz BcHz WJtzzz	agY idlzzzz iHTzzzz iHqzzzz DK iHzzzzz	1 const0,z
b-1_t-cat_id-54	there are the 3 strings . the first string want the match the digit of numeric value const0 that is optional . the second string consist 3 to 4 letter or digit . the last string consist const1 of match the string	concat ( optional ( const0 ) , concat ( repeatrange ( or ( <let> , <num> ) , 3 , 4 ) , const1 ) )	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL	2 const0,7 const1,Y
b-1_t-cat_id-54	the string consists of an optional number const0 followed by 3 or 4 letters or digits , followed by the capital const1 .	concat ( optional ( const0 ) , concat ( repeatrange ( or ( <let> , <num> ) , 3 , 4 ) , const1 ) )	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL	2 const0,7 const1,Y
b-1_t-cat_id-54	the string starts with const0 which is optional followed by 3 to 4 letters or numbers . the string ends with const1 .	concat ( optional ( const0 ) , concat ( repeatrange ( or ( <let> , <num> ) , 3 , 4 ) , const1 ) )	76LY 7I3Y 79JVYY uj7SY 760Y 79JVPY	7kzQVU MS9CC aqY 8nYy9Y 9T1yU 722ybL	2 const0,7 const1,Y
b-1_t-cat_id-55	a list of 3 strings first 1 has digit and second is optional with 1 to 2 letters and the final string with 3 to 4 digit .	concat ( <num> , concat ( optional ( repeatrange ( <let> , 1 , 2 ) ) , repeatrange ( <num> , 3 , 4 ) ) )	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050	0
b-1_t-cat_id-55	a list of 3 strings . the first string consist of digit and second string consist of 1 - 2 letters that is optional and final string consist of 3 - 4 digit .	concat ( <num> , concat ( optional ( repeatrange ( <let> , 1 , 2 ) ) , repeatrange ( <num> , 3 , 4 ) ) )	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050	0
b-1_t-cat_id-55	a list of 3 strings . first string consist of single digit numeric value , second string consist of 1 to 2 captital letters or optinal part , last string consist of 3 to 4 digits numeric value	concat ( <num> , concat ( optional ( repeatrange ( <let> , 1 , 2 ) ) , repeatrange ( <num> , 3 , 4 ) ) )	9T107 1j0715 1jw223 1C5039 6Yd4865 8911	0o74 3f18843 1ul00 wy3907 3T76 6cE36050	0
b-1_t-cat_id-56	the string starts with either const0 or const1 followed by 2 or more lowercase letters . next there are 3 or 4 capital const2 , and the string ends with 2 or 3 capital letters .	concat ( or ( const0 , const1 ) , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( const2 , 3 , 4 ) , repeatrange ( <cap> , 2 , 3 ) ) ) )	579oudDDDDAF 579sqzouromheDDDDNC 579mqrrsirvcrjDDDDXT 579oudDDDKUP 719klpwonfDDDTH 579ouDDDDBZV	427hgtmxshmyDDDVS 719dsvagfokiceDDKW 427jpyfkfDDDDR 579wDDDAN 57qzjjlduegxDDDNB 33tppxlvolzqldDDDZQE	3 const0,579 const1,719 const2,D
b-1_t-cat_id-56	there are 4 strings , first string put number const0 or const1 , second string put 2 or more lowercase letters , third string are 3 or 4 letter const2 and last string are 3 or 4 capital letters	concat ( or ( const0 , const1 ) , concat ( repeatatleast ( <low> , 2 ) , concat ( repeatrange ( const2 , 3 , 4 ) , repeatrange ( <cap> , 2 , 3 ) ) ) )	579oudDDDDAF 579sqzouromheDDDDNC 579mqrrsirvcrjDDDDXT 579oudDDDKUP 719klpwonfDDDTH 579ouDDDDBZV	427hgtmxshmyDDDVS 719dsvagfokiceDDKW 427jpyfkfDDDDR 579wDDDAN 57qzjjlduegxDDDNB 33tppxlvolzqldDDDZQE	3 const0,579 const1,719 const2,D
