problem_id	description	regex	pos_examples	neg_examples	const_values
b-1_t-sep_id-35	3 dot separated strings that do not start with const0 or const1 and allow only capital letters .	concat ( and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const0 ) ) , not ( startwith ( const1 ) ) ) ) , concat ( <.> , concat ( and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const0 ) ) , not ( startwith ( const1 ) ) ) ) , concat ( <.> , and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const0 ) ) , not ( startwith ( const1 ) ) ) ) ) ) ) )	EH.OTVH.ENLHCOBNOZH OPI.BJD.IBVHFIC GPZIJ.B.B H.F.DPM EH.OTVH.DNBVSJKXLUI EU.O.EWJLSGEP	HTG.E.K EAY.HNS.KU ES.YT.KSXDGMQCZ E.OQVKZBLYOU.KQLQ Amfj.B.P G.E.K	2 const0,K const1,EC
b-1_t-sep_id-41	a list of 7 strings . first string consist by allow digit numeric value . second and fifth strings consist by dash symbols . third and sixth strings consist by const0 or const1 . fourth and last string consist by const2 letter .	concat ( repeatatleast ( <num> , 1 ) , concat ( <-> , concat ( concat ( or ( const0 , const1 ) , const2 ) , concat ( <-> , concat ( or ( const0 , const1 ) , const2 ) ) ) ) )	287531628595-wIG-wIG 4422895950-kOG-kOG 895569-wIG-wIG 895569-kOG-wIG 4422895950-wIG-kOG 616-wIG-kOG	875-kO-kOG 10788726-wI-wIG PLFW32R72301-wIG-kOG 48-wI-wIG 9a0l81-wIG-wIG 42526-wIG-cBG	3 const0,wI const1,kO const2,G
b-1_t-sep_id-43	3 dash separated strings . the first string can allow letters , const0 and const1 . the other 2 must start with a const2 , can allow only letters and must have a length of 1 to 4 .	concat ( repeatatleast ( or ( <let> , or ( const0 , const1 ) ) , 1 ) , concat ( <-> , concat ( and ( repeatatleast ( <let> , 1 ) , and ( repeatrange ( <any> , 1 , 4 ) , startwith ( const2 ) ) ) , concat ( <-> , and ( repeatatleast ( <let> , 1 ) , and ( repeatrange ( <any> , 1 , 4 ) , startwith ( const2 ) ) ) ) ) ) )	4fz4-trX-tlzg xszJx47474-t-tqc 4fz4-trX-tlzI 4-tli-tOK eZ74Lf7ea777c-t-td 7K74rW4sz-tlLJ-tQbp	n4JB7a74W-cgM-t 5t4o82UPRgK-t-tI C-tHVA-bAq 7J74-ALTt-tEw Q7D477S7M-upRY-t 322-t-t	3 const0,7 const1,4 const2,t
b-1_t-sep_id-50	find strings that start with const0 followed by 4 capital const1 . then dashes enclose numbers or lowercase letters before ending with letters .	concat ( concat ( const0 , repeat ( <l> , 4 ) ) , concat ( <-> , concat ( repeatatleast ( or ( <low> , <num> ) , 1 ) , concat ( <-> , repeatatleast ( <let> , 1 ) ) ) ) )	cllll-4sp2a-O cllll-mv-AfQGBtE cllll-8qnsp-qNLdCgY cllll-71js-KGLC cllll-71js-KGgm cllll-8qnsp-qNLdCgv	cllll-9il8-Pb2 cllll-f-o8N77 cllll-02-fxPR80T2Z cllll-6-mrVxU4m0gGk cllll-38-9E55U16 llll-9-IfnsZ	2 const0,c const1,I
b-1_t-sep_id-54	this line has 3 strings separated with semicolons . there are only numbers and letters . the first and last must use lowercase letters , but the last must be 3 long and can not contain numbers .	concat ( repeatatleast ( or ( <num> , <low> ) , 1 ) , concat ( <;> , concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( <;> , repeat ( <low> , 3 ) ) ) ) )	7;UpqtzYF2y1Ix8;usc ad7;Y85X0g9xx;nmn 7f95;g;qlc ad7;Y85X0g93w;weg pfh;BCLEbw37;bnv 7;UpqtzYF2y1IJ6;tja	q5vy3hw;B7;lk 2;e;lz a;M9xR29RX;ho t796;YX2G34B10f;nr 9;s5G8ZS2ZC;rn l;32;xr	0
b-1_t-sep_id-78	3 dot separated strings , the first string must be a const0 , the second must start with a digit only followed by at least 2 const1 , the last must be 2 to 4 digits .	concat ( const0 , concat ( <.> , concat ( concat ( <num> , repeatatleast ( const1 , 2 ) ) , concat ( <.> , repeatrange ( <num> , 2 , 4 ) ) ) ) )	z.0CC.2154 z.3CCCCCCCCCCCC.1507 z.3CCCCCCCCCCCCC.572 z.3CCCCCCCCCCC.575 z.5CCCCCC.25 z.7CC.155	z.3CCCCCCC.0 z.CCCCCCCC.44 z.5CCCC.0 z.6CCCCC.28109 z.22CCCCCCCCCC.4832 z.1CCCCCCCCCCCCC.8	2 const0,z const1,C
b-1_t-sep_id-8	a list of semicolon separated strings . the strings consist of up to 4 lower case letters and digits .	concat ( and ( repeatatleast ( or ( <low> , <num> ) , 1 ) , repeatrange ( <any> , 0 , 4 ) ) , star ( concat ( <;> , and ( repeatatleast ( or ( <low> , <num> ) , 1 ) , repeatrange ( <any> , 0 , 4 ) ) ) ) )	4q 9c;81 pi;cwc;0ry i;me56;8;ynu1;95c 1;8;8;12 092	32;026;G mm549 pzr0o;y8k03;1p2tr 3;U5 pzr0o;y8k03;1p28q dp89p;a6z34	0
b-1_t-sep_id-85	create a line that begins with 2 or more numbers separated by const0 . you may add 2 but no more than 4 number 6s , then end with 4 numbers .	concat ( and ( repeatatleast ( <num> , 1 ) , repeatatleast ( <any> , 2 ) ) , concat ( <-> , concat ( <Y> , concat ( <-> , concat ( optional ( repeatrange ( <6> , 2 , 4 ) ) , repeat ( <num> , 4 ) ) ) ) ) )	78586-Y-66669565 57058540-Y-6663075 127469-Y-6666 9470-Y-6188 127469-Y-6166 00393-Y-6668817	41-Y-60044 r265-Y-6653 0Q6UT627Y-Y-6664 6t93k7i-Y-6683 4R899U8W19-Y-6387 5546028864-Y-67018	1 const0,-Y-
b-1_t-sep_id-88	three strings with no capital letters . begin with 3 - 4 numbers or letters , and 1 - 3 additional letters . follow the same instructions after typing a separating semicolon . after the second semicolon use 3 letters .	concat ( concat ( or ( repeatrange ( <num> , 3 , 4 ) , repeatrange ( <low> , 3 , 4 ) ) , repeatrange ( <low> , 1 , 3 ) ) , concat ( <;> , concat ( concat ( or ( repeatrange ( <num> , 3 , 4 ) , repeatrange ( <low> , 3 , 4 ) ) , repeatrange ( <low> , 1 , 3 ) ) , concat ( <;> , and ( repeatatleast ( <low> , 1 ) , repeat ( <any> , 3 ) ) ) ) ) )	wpfmcib;109pkg;zej pakx;673x;npl 0037l;3258nxi;etj cwkwy;qychj;uht ugxy;8723c;gif 8593jwg;2026hgg;het	8156ndk;aifvfdi;ju 1213fnf;tilgrjm;865 ypdqx;9102snc;sm dqnm;gnyvgc;9n5 450hd;550j;jKh 6981;6103ye;itp	0
b-1_t-sep_id-89	3 dash separated strings . the first starting with 1 to 2 const0 followed by 3 to 4 letters . the last 2 strings allow 3 to 4 letters	concat ( concat ( repeatrange ( const0 , 1 , 2 ) , repeatrange ( <let> , 3 , 4 ) ) , concat ( <-> , concat ( repeatrange ( <let> , 3 , 4 ) , concat ( <-> , repeatrange ( <let> , 3 , 4 ) ) ) ) )	SqALl-hvaP-pfsf SqALl-hvaP-pfYK STpUP-FBu-GBvA SYuGk-mSV-Cvt SYuGk-mSV-CQA STpUP-FBu-GBDr	tzz-LUI-ult SeU-KLF-NBv SPcC-SpK-pDCLJ SYDFG-HpJrm-ZmGZ SelsV-jSykA-DDX AFxY-fLiy-Mhz	1 const0,S
b-1_t-sep_id-95	a set of 3 strings , separated by semicolons . the first string must consist of either const0 or const1 . the second string may be 3 - 4 characters in length ; its first 3 characters must be either 3 digits 0 - 9 , or 3 lower - case letters a - z , mutually exclusive . the optional fourth character may be any alphanumeric character , in any case . the third string follows the same rules as the second .	concat ( or ( const0 , const1 ) , concat ( <;> , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , and ( repeatrange ( <any> , 1 , 4 ) , startwith ( or ( repeat ( <num> , 3 ) , repeat ( <low> , 3 ) ) ) ) ) , concat ( <;> , and ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , and ( repeatrange ( <any> , 1 , 4 ) , startwith ( or ( repeat ( <num> , 3 ) , repeat ( <low> , 3 ) ) ) ) ) ) ) ) )	579;tvtb;uyiA 579;384q;355 579;384q;fsf 579;wpp;mmu 579;tvtb;754N 579;tvtb;uyi3	719;581;6 463;sql;qqd 579;88;582X 579;hfn;v 579;88;blj8 579;1616L;387	2 const0,579 const1,719
b-1_t-sep_id-95	three strings separated by semicolons . the first string can either be const0 or const1 , the second and third are composed by 3 digits or 3 lower case letters that can be followed by a lower case letter , a digit or a capital letter .	concat ( or ( const0 , const1 ) , concat ( <;> , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , and ( repeatrange ( <any> , 1 , 4 ) , startwith ( or ( repeat ( <num> , 3 ) , repeat ( <low> , 3 ) ) ) ) ) , concat ( <;> , and ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , and ( repeatrange ( <any> , 1 , 4 ) , startwith ( or ( repeat ( <num> , 3 ) , repeat ( <low> , 3 ) ) ) ) ) ) ) ) )	579;tvtb;uyiA 579;384q;355 579;384q;fsf 579;wpp;mmu 579;tvtb;754N 579;tvtb;uyi3	719;581;6 463;sql;qqd 579;88;582X 579;hfn;v 579;88;blj8 579;1616L;387	2 const0,579 const1,719
b-1_t-sep_id-97	3 strings separated by commas	concat ( repeatatleast ( <low> , 1 ) , concat ( <,> , concat ( repeatatleast ( <low> , 1 ) , concat ( <,> , repeatatleast ( <low> , 1 ) ) ) ) )	y,odnqnjgz,unjtggw ku,uoky,piu m,ixze,vzd m,e,d q,o,odpponlinpoxa wq,toogsg,pw	ri,UQO,ngl ev,b,0yj29212 ev,b,0yj2921t uiq,AhhhSb,iy 3c6jc,tatgicdsm,b k,r,41	0
b-1_t-uns_id-0	a line that does not begin with letters , but contains a capital letter . do not end with a special character followed by a capital letter .	and ( not ( startwith ( <low> ) ) , and ( not ( endwith ( concat ( <spec> , <cap> ) ) ) , and ( not ( startwith ( <cap> ) ) , contain ( <cap> ) ) ) )	@!@+x!;6=!K; :,_Z# @IL=*=.=a@69R@5s, !2*,H^_!+._ *@f8Y@c $!@=7P	_ttgj60%7bot* ^s;# An-^2&@2@^ D2:_&: ^qbr240 9kj8ov6t0vy3	0
b-1_t-uns_id-10	a string of length less than 9 that must not contain 2 const0 and have no capital letters .	and ( repeatrange ( <any> , 0 , 8 ) , and ( not ( contain ( repeat ( const0 , 2 ) ) ) , not ( contain ( <cap> ) ) ) )	h : :hsrb^* 8vceh$ n+ nu	xg8ij;hsg xg8ij;h^l h=+hh h,R h7hzh$E hc.zhh	1 const0,h
b-1_t-uns_id-12	a string consist of lowercase letter and can not start with const1 and const0	and ( repeatatleast ( <low> , 1 ) , and ( not ( startwith ( <l> ) ) , not ( startwith ( const0 ) ) ) )	ro rticakwzgf renvtq mccvgfvf syewpulpzy xpaeeeipornwaxits	rplityshdg rurNGwbst rurNGwbsT VWyabZSS lzvaqpeyimvxkqssnor l	2 const0,rp const1,I
b-1_t-uns_id-17	a string that must not end with a letter	not ( endwith ( <let> ) )	^Ls^J;kDUEU6FR=gv6 zt0^=kZ@VBfv7 8-_^ $b$f^^hrS^^._^ J$_L^^Csu3^1_iy_# $b$f^^hrS^^._0	^^BBE%Xotxq ^^i%QaT;_4^j ^$&^&n t__y_u4v&_^0A ^^i%QaT;_4^U yqN^Y&j_J	0
b-1_t-uns_id-18	a string that can not contai a lowercase letter followed by const0 and that must have const1 in it . the last character can not be a special character .	and ( not ( contain ( concat ( <low> , const0 ) ) ) , and ( not ( endwith ( <spec> ) ) , contain ( const1 ) ) )	4a@42 4jl#f#l4L842@c 42U 4a$42 423 hg4-1B,42L	11O%xby42@ lbf+CfiB;RI&42- 042-f#Eq$7WRar%M 0!T^6o9;3;p&0 !3 m42;	2 const0,% const1,42
b-1_t-uns_id-2	a string consist by can not start with a const0 letters .	not ( startwith ( const0 ) )	MP-h#KoIq4CJzD YrLU:t!w.#7 LoE;PL5;@4 7 imU6@!LGn#:k=$ 9t	MPKhC6@.ubh$RdtY MPK3dn4ZR3 MPKcu MPKgmeQi^ MPKGByw+ MPKtQjh	1 const0,MPK
b-1_t-uns_id-22	this string has no lowercase letters , and all special characters must be followed by a number . include at least 1 capital letter .	and ( contain ( <cap> ) , and ( and ( not ( endwith ( <spec> ) ) , not ( contain ( concat ( <spec> , notcc ( <num> ) ) ) ) ) , not ( contain ( <low> ) ) ) )	!6#5!3@9@7*7C^7&1M %5J8 8I4 D !5#8!9+15=6!056H !37@7YG	=7^2$4=7J, 6+0!6=2@8 V,82#7=9^8^ !8;15%9%0@3@6 g6=67IF!9@5Q,9 g6=67IF!9@5Q!2	0
b-1_t-uns_id-23	a character that is not a special character followed by a string	not ( startwith ( <spec> ) )	bC$ 9aRE cB9m:7_+tNPHT@,S,S50 Z%t:O 0 E3	&_chs7ay_BUsE ^a3ARi6Ge !1 ,Ry!uExp ;%BP __D	0
b-1_t-uns_id-25	a string starting and ending with a lowercase letter . must not contain const0	and ( and ( endwith ( <low> ) , not ( endwith ( <i> ) ) ) , and ( startwith ( <low> ) , not ( contain ( const0 ) ) ) )	ziafWLsjji-dhjxSqEs piimhsisihd iioikwvft4siiR3kyvkd mzv qwlsx3j j,iadi4i9xfchojiv	oeQ j%rz #2iUp_xSimd fBwr9cm ptWx^jwaxP 0y	1 const0,r
b-1_t-uns_id-29	a string of length greater than 5 that allows capital letters and special characters , it must start with a capital letter but must overall not contain 3 capital letters	and ( repeatatleast ( or ( <cap> , <spec> ) , 1 ) , and ( repeatatleast ( <any> , 6 ) , and ( not ( contain ( repeat ( <cap> , 3 ) ) ) , startwith ( <cap> ) ) ) )	Z^:_!^!=-_@%E_B% K.$%F=!@R;@ U;-+#!!T-,W@&%==&;! H!^!;%,*R P*;#!!_#== S!=_@==^@&^:-;!!%#_@	Z;:+;!m:,=^Zh!w_+& !@#+!_OX:-=@ W,S=,=Z$!RCB! S^.!=&V_CDC +^F@^J@:+_* T_=!;	0
b-1_t-uns_id-3	a string of 6 - 8 characters that does not contain const0 , and ends with a lowercase letter followed by an uppercase letter .	and ( repeatrange ( <any> , 6 , 8 ) , and ( endwith ( concat ( <low> , <cap> ) ) , not ( contain ( const0 ) ) ) )	57IojlhG 57IojqaE avVymY .crWxbU avVysE avVcsG	oqooogT v1oeU voJqo=o+ oqooguP v1kvF zMH33ob	1 const0,og
b-1_t-uns_id-34	a string of characters the can not contain special characters followed by a letter .	and ( not ( contain ( <spec> ) ) , endwith ( <let> ) )	31pSAl7F4Bd96y T fgU5VCJ5RnFa7nY8P4iP Jut32OdlQ z3R4J 31pSAl7F4Bd96P	308eju3 &c^tz5f Im01411MDf7 i5 #8QB^^__.Aq !O	0
b-1_t-uns_id-34	a string that must not contain special characters and must end with a letter	and ( not ( contain ( <spec> ) ) , endwith ( <let> ) )	31pSAl7F4Bd96y T fgU5VCJ5RnFa7nY8P4iP Jut32OdlQ z3R4J 31pSAl7F4Bd96P	308eju3 &c^tz5f Im01411MDf7 i5 #8QB^^__.Aq !O	0
b-1_t-uns_id-36	begin this string with const3 , and use const1 as well as const2 along with at least 1 lowercase letter . you may end the string with anything other than const0	and ( not ( endwith ( const0 ) ) , and ( contain ( or ( const1 , const2 ) ) , and ( contain ( <low> ) , startwith ( const3 ) ) ) )	LLAKtYo7_z3A LL!7AfiYXw LL2dSFYXYNsJ6sYW9GW; LL_0UX;-A0Q^v LLCUlA LL_0UX;-A0QtZ	jA LLS_Y^L^^Y$ LLAoj6Il&YYUYT LLoaHWVYXOeTYUX SkYHi LL7ES28_V7_$2YY	4 const0,YT const1,A const2,S const3,LL
b-1_t-uns_id-40	a string that starts with 3 special characters that are not all const1 , it must not contain const0	and ( not ( contain ( const0 ) ) , and ( startwith ( repeat ( <spec> , 3 ) ) , not ( startwith ( repeat ( const1 , 3 ) ) ) ) )	;#@TTym_T&TQTXs5 _;^ =;^TC &@@!n.TTTFTi @@!%0pTETAT4jTTTS :!;Y^TcTS	^=-TTTaTTTCA Oo7ATT .!=&eTCA ^=-TTTaTQTCA 3T0cTr9Tzq &!!TCA	2 const0,TCA const1,&
b-1_t-uns_id-42	a list of first string consist of have letter	contain ( <let> )	6_808^3zqj1# ^^a ^^$-^f ^^_YWAbe 0-,_qYo$aO, 376vhx:bF	_%_^,^^;^%8__ #^^333 &4  ^_^ _^;_^!.#1^	0
b-1_t-uns_id-43	a digit that must not be const0 , then less than 7 digits that must include const1 , followed by const2	and ( repeatatleast ( <num> , 1 ) , and ( repeatrange ( <any> , 0 , 10 ) , and ( not ( startwith ( const0 ) ) , and ( contain ( const1 ) , endwith ( const2 ) ) ) ) )	321373137 0217183337 321373737 21237 321373637 22137	2179065 948202137 20016882137 22942921 982137 96121137	3 const0,9 const1,21 const2,37
b-1_t-uns_id-49	a string starting with 3 digints that are not all 3 const0	and ( startwith ( repeat ( <num> , 3 ) ) , not ( startwith ( repeat ( const0 , 3 ) ) ) )	510mB^wARFH-A;1$75n 558Q-KBXuTL16 583rmU 676Utm05k$ 554hCe:yB_Hss._4f0pa 553ggM7	555lFX,r3 555N.+Yrm--E1H 555= 555an_9k=l6^ 555K2%;ew_q6..d%OLf; 5555:	1 const0,5
b-1_t-uns_id-54	a list of first string consist of every digit must be before lowercase	and ( not ( endwith ( <num> ) ) , not ( contain ( concat ( <num> , notcc ( <low> ) ) ) ) )	2i0p$%  2e--2tIH9c-9r 8z,.6x4g1aP%f*$ 2i0pf, 9x&3wk5b7x3c6wz6i+	9795q+# 9795qh# 6%Op%G4*+!,+ 1r+n9X%F#*u3.Q 5t0Ni 6$n$#+V,V7*7.	0
b-1_t-uns_id-55	a list of first and last string consist of allow : lowercase and digit numeric value .	repeatatleast ( or ( <low> , <num> ) , 1 )	6xj646q3gm1 61bp0n82a58h6r6z9g f4a08796fsl778p w3wn0nm 6xj646q3g0w 361i1k93b	!!k=!^@,*0=#* _ $*_hd*= f_%4q $*_hd*4	0
b-1_t-uns_id-56	a string consist by must be start with a const0 or const1	startwith ( or ( const0 , const1 ) )	vq!,vWrDWAOI v5XN9A.2XB*CgsogitUO SscO5Twugwfl9e3 Sqy0N0rlvE77uE SaQLoI@rmB*y SDqz*NZ%	-JOfvjAx^hxsWkUT: w4R+vDZ@nR= 7;-2KW u3nW;gvp 1m@368Wqb%& ivIH9VWci4h-;8	2 const0,S const1,v
b-1_t-uns_id-60	this line has no numbers , but is longer than 4 characters . it must begin with either 3 consecutive special characters or lowercase letters .	and ( repeatatleast ( <any> , 4 ) , and ( startwith ( or ( repeat ( <low> , 3 ) , repeat ( <spec> , 3 ) ) ) , not ( contain ( <num> ) ) ) )	=:=-*R&zP_ svl,&-&.!.MVE++D,ZQ =$!fc&i.:d!R!K _-=Mlz,^$-I.- #^.&*$Y!; ,*_r!-.n%$Z!k%+K!CF;	lkm,&el7 @^_4^ F_!&_FX,,x!yAm @;! ;;-1E2OP#. @;@	0
b-1_t-uns_id-60	3 lower case letters or 3 special characters followed by at least 1 character that is not a digit	and ( repeatatleast ( <any> , 4 ) , and ( startwith ( or ( repeat ( <low> , 3 ) , repeat ( <spec> , 3 ) ) ) , not ( contain ( <num> ) ) ) )	=:=-*R&zP_ svl,&-&.!.MVE++D,ZQ =$!fc&i.:d!R!K _-=Mlz,^$-I.- #^.&*$Y!; ,*_r!-.n%$Z!k%+K!CF;	lkm,&el7 @^_4^ F_!&_FX,,x!yAm @;! ;;-1E2OP#. @;@	0
b-1_t-uns_id-63	a string that allows capital letters , digits and special characters . must start with a special character or capital letters	and ( repeatatleast ( or ( <cap> , or ( <num> , <spec> ) ) , 1 ) , startwith ( or ( <spec> , <cap> ) ) )	=G=!!__39!+S+P^8= :! !PO**_!$!!+^_ ^!+^$!U_ ! +#.	5X 9.0 9.+ 8^H%J,%F=,=!-3 X8#=-+e*0m7F: 9=_T!R-@!=:;J	0
b-1_t-uns_id-66	a string that allows digits , letters and const0 as long as it is not followed by a const1 . it must not end with 3 digits	and ( repeatatleast ( or ( <num> , or ( <let> , const0 ) ) , 1 ) , and ( not ( contain ( concat ( const0 , const1 ) ) ) , not ( endwith ( repeat ( <num> , 3 ) ) ) ) )	44.m56so.3vXi 3g05yR.3 w 4qndCgQ..S..J6e0 .yr5sfm34ui.8pX.. 14.PN.9.WA..	037 .I.97Q3N9t4926 X.0 mX.Y.0. .8.xW..e758 ..A.390	2 const0,. const1,0
b-1_t-uns_id-67	a string that does not start with a lower case letter , and can be any length as long as 2 lower case letter do not follow an upper case letter .	and ( not ( contain ( concat ( <cap> , repeat ( <let> , 2 ) ) ) ) , not ( startwith ( <low> ) ) )	B*E:W_Ee^=AG4do;gp _zgqD9Y_2+U30Nr559pj T#8YH :NG ;6ns$jj1B5Ha2& Ek,Wb17IL_.@P^J@2z&	Aqm=Q k=J% rAA_E_L@W 3Y_Ge^Ds^%h:NVN ^j#GFr7 8uhkm#YHMy	0
b-1_t-uns_id-70	a line that does not contain const0 , and has no more than 8 characters .	and ( repeatrange ( <any> , 0 , 8 ) , not ( contain ( const0 ) ) )	Bl2^hypT hhzh nhj hhz6 xzhz2 !hhiH#m	h.8amhyaP h.8amhyhw 3hv hhhvBGS x&hv hvh	1 const0,hv
b-1_t-uns_id-70	a string of less than 8 length that must not contain const0	and ( repeatrange ( <any> , 0 , 8 ) , not ( contain ( const0 ) ) )	Bl2^hypT hhzh nhj hhz6 xzhz2 !hhiH#m	h.8amhyaP h.8amhyhw 3hv hhhvBGS x&hv hvh	1 const0,hv
b-1_t-uns_id-72	this line length is 6 - 9 , and contains const1 . it starts with 2 lower case letters that are not const0 , and end with a number or capital letter .	and ( repeatrange ( <any> , 6 , 9 ) , and ( and ( startwith ( repeat ( <low> , 2 ) ) , not ( startwith ( const0 ) ) ) , and ( endwith ( or ( <num> , <cap> ) ) , contain ( const1 ) ) ) )	vwA*RCN0 xrCNC=3 vwA*RCCN ksCeCN vwA*R%CN iqCECN*PE	uzCSlCJ ui!CHC yaCN0 jwaCNh uyC^CN uy5!C4CN	2 const0,uy const1,CN
b-1_t-uns_id-73	a string that must start with a capital letter that is not const0 , must not contain 2 special characters and must not end with 3 letters	and ( not ( contain ( repeat ( <spec> , 2 ) ) ) , and ( not ( endwith ( repeat ( <let> , 3 ) ) ) , and ( startwith ( <cap> ) , not ( startwith ( const0 ) ) ) ) )	F+9.0*M^8H= Hh*0;s*J53!q^ W_t^Y;5W!R V3=Mny=u:mm@ B=t! W%1!Ho^0#	XVh:: Y-:rh;$I^=EO^__ Wtl@x2Gjh D;0^N+K!g@e+Lai @y!p@u%U@3p H9GF=@_R	1 const0,P
b-1_t-uns_id-74	a string of 3 capital letters or 3 lowercase letters followed by any number of characters . it must contain the capital letter const0 and there must be a character that is not a capital letter at the end	and ( repeatatleast ( or ( <cap> , or ( <spec> , <low> ) ) , 1 ) , and ( contain ( <low> ) , and ( not ( endwith ( <cap> ) ) , and ( contain ( const0 ) , startwith ( or ( repeat ( <cap> , 3 ) , repeat ( <low> , 3 ) ) ) ) ) ) )	AYTv# STYw TXT:Pq%@ TSH!:=,=DG=c^@-#!p# AYT*s imxP^=YT$;==#	VPH!=;i:= obtuT^B P!yT! HYZ^*$%&!^=NT, T%=w_!: YBB#EC+%:@+_%T!	1 const0,T
b-1_t-uns_id-82	a single string that can contain commas , numbers , lowercase letters , and capital const0 with numbers following every lowercase leter	and ( repeatatleast ( or ( <num> , or ( <low> , or ( <,> , const0 ) ) ) , 1 ) , and ( not ( endwith ( <low> ) ) , not ( contain ( concat ( <low> , notcc ( <num> ) ) ) ) ) )	a4,C,,4z7,CC33h43,h9 C,Cp5,7,Cw2C a4,C,,4z7,CC33h43,,C ,u5,,, C,55Ch3p9g58,, 0,x8,,C,Cn3,7c2,67	Rt6,,,,V, u80Ct92b Rt6,,,,VX 8q2s5Co u80Ct9,i 8q279,s	1 const0,C
b-1_t-uns_id-83	a string that must end with a capital but it can not end in const0	and ( endwith ( <cap> ) , not ( endwith ( const0 ) ) )	QFrCmpGU GYA:oFC GEvGHG$ETP E41HGZ@GG+-O B XVeYVF	eHw Q:X-8 aG,-QI%Cm @2W_2@ ,$JSq7mUsd@b aG,-QI%C4	1 const0,GUC
b-1_t-uns_id-88	a string of more than 5 characters that contains at least 1 special character or lowercase letter . also digits are allowed .	and ( repeatatleast ( or ( <let> , or ( <num> , <spec> ) ) , 1 ) , and ( repeatatleast ( <any> , 6 ) , contain ( or ( <spec> , <low> ) ) ) )	_^=3==Bi%4V^**7 ;:O4#^p^9p#6!!rJ! _^=3==Bi%4V^**$ _^=3==Bi%4V^**= Z=&=^O.!l!.+-!M.-# =#8-hQ	$^=h= 8977F21Z9JH 06DPOA20 8977F21Z91F BC66O4MRXVU2S S6IDYH018NI5Y0W3P7	0
b-1_t-uns_id-9	a string that can not start with a lowercase letter and ends with a letter but must not have const0 at the end . the string must contai a lowercase letter but no digits .	and ( not ( startwith ( <low> ) ) , and ( and ( endwith ( <let> ) , not ( endwith ( const0 ) ) ) , and ( contain ( <low> ) , not ( contain ( <num> ) ) ) ) )	RkkkDk^k !fY@k^:xK $kD_J#Ma:&.@l_Rkzqp !%e@^$;kDq +e,,kikkCt;bfG +e,,kikkCt;bfk	@x^_!_;O^%g;P& ku s..geB &_Q kC_kT+Vm$_p 2c	1 const0,kD
b-1_t-uns_id-91	find stings that begin with either const0 or const1 .	startwith ( or ( const0 , const1 ) )	:;lRdG@w3IAjKr^yl #;;wd_xuz89bXC03 #;;*ofu3Uv=fH-*E;D #;;FkzK,Q*93- #;;TesYh.jk_w3X3R #;;xw@Vr@a;#ey	#;9te$cP9 !y !q+j;P-0uu :$x,^A+AOeW: !ykV :cN&E;s	2 const0,:; const1,#;;
